Admin 1,Admin 2,Admin 3,Facility,HF_Type,Catchment,Latitude,Longitude
Punjab,Khushab,Khushab,DAIWAL,BHU,,32.52204,72.54475
Punjab,Khushab,Khushab,KHABAKI,RHC,,32.57978,72.26405
Punjab,Khushab,Khushab,Khushab,MCHC/CHC,,32.2948,72.3519
Punjab,Khushab,Khushab,MITHA TIWANA,RHC,,32.24271,72.0991
Punjab,Khushab,Khushab,BOTALA,BHU,,32.266244,72.143671
Punjab,Khushab,Quaidabad,BANDIAL,BHU,,32.3515,71.82056
Punjab,Khushab,Quaidabad,CHAK NO. 23/MB,BHU,,32.17727,71.9855
Punjab,Khushab,Quaidabad,QAIDABAD,CD/GD,,32.33437,71.89056
Punjab,Khushab,Quaidabad,Warcha,BHU,,32.41475,71.96336
Punjab,Khushab,Quaidabad,Goliwali,BHU,,32.47438,71.8363
Punjab,Khushab,Quaidabad,Shah Wala,BHU,,32.280625,71.812212
Punjab,Khushab,Quaidabad,Shumar,BHU,,32.3327,71.84175
Punjab,Khushab,Quaidabad,Jabbi,BHU,,32.39014,72.0893
Punjab,Khushab,Khatha Shgral,Katha,MCHC/CHC,,32.50473,72.44379
Punjab,Khushab,Khtwai,AKMH Khatwai,DHQ,,32.40005,72.24914
Punjab,Khushab,Kund,Kund,BHU,,32.40005,72.24914
Punjab,Khushab,Hadali,Hadali,RHC,,32.29557,72.19814
Punjab,Khushab,Sandral,Sandral,BHU,,32.35416,72.40231
Punjab,Khushab,Jaba,Jaba,BHU,,32.62951,72.38165
Punjab,Khushab,Padhrar,Padhrar,RHC,,32.6595,72.49212
Punjab,Mianwali,Mianwali,BORI KHAL,BHU,"8,472",32.60715,71.65839
Punjab,Mianwali,Mianwali,DHOOK AYUB,BHU, -   ,32.64583,71.85842
Punjab,Mianwali,Mianwali,CHAKRALA,RHC, -   ,32.83217,71.87852
Punjab,Mianwali,Mianwali,KALRI,BHU, -   ,32.73433,71.77595
Punjab,Mianwali,Mianwali,THAMME WALI,BHU, -   ,32.73579,71.78998
Punjab,Mianwali,Mianwali,MUSA KHOL,BHU,"32,470",32.63253,71.74249
Punjab,Mianwali,Mianwali,WAN BACHRAN,RHC,"49,560",32.41149,71.71454
Punjab,Mianwali,Mianwali,SHADIA,BHU,"24,056",32.38557,71.76224
Punjab,Mianwali,Mianwali,MUZAFAR PUR,BHU,"27,208",32.4458,71.6151
Punjab,Mianwali,Mianwali,GULMERI,BHU,"23,277",32.50053,71.59678
Punjab,Mianwali,Mianwali,HUSSAIN WALA,BHU,"28,343",32.55846,71.62979
Punjab,Mianwali,Mianwali,ABBA KHEL,BHU,"29,976",32.60717,71.65836
Punjab,Mianwali,Mianwali,LALU KHEL,BHU,"18,670",32.59175,71.64677
Punjab,Mianwali,Mianwali,HAFIZWALA,BHU,"2,400",32.28627,71.44483
Punjab,Mianwali,Mianwali,CHAK 5-6 ML,BHU,"2,400",32.27629,71.48531
Punjab,Mianwali,Piplan,CHAK 04 DB,BHU,"24,790",32.40195,71.53024
Punjab,Mianwali,Piplan,HERNOLI,BHU,"19,784",32.28182,71.54804
Punjab,Mianwali,Piplan,BALA SHAREEF,BHU,"20,604",32.22442,71.66331
Punjab,Mianwali,Piplan,SANDAN WALA,BHU,"23,400",32.98904,71.63909
Punjab,Mianwali,Mianwali,27 DB,BHU,"9,314",32.30975,71.66808
Punjab,Mianwali,Piplan,HERNOLI,BHU,"19,784",32.28182,71.54804
Punjab,Mianwali,Piplan,Kundian Rusal Shumali BHU,BHU,"21,560",32.49297,71.48875
Punjab,Mianwali,Piplan,Piplan,MCHC/CHC,"32,170",32.2902,71.36326
Punjab,Mianwali,Piplan,Piplan,BHU,"30,000",32.18261,71.30787
Punjab,Mianwali,Piplan,Doaba,BHU,"25,600",32.32956,71.38852
Punjab,Mianwali,Piplan,Naseerwala,BHU,"25,000",32.31634,71.4583
Punjab,Mianwali,Piplan,Kundian Mianwali,RHC,"45,000",32.46935,71.49178
Punjab,Mianwali,Mianwali,Ahmed Khanwala,BHU, -   ,32.6298,71.59705
Punjab,Mianwali,Mianwali,Chhidra,BHU,"12,409",32.56084,71.72311
Punjab,Mianwali,Mianwali,Mianwali,MCHC/CHC,"20,415",32.57852,71.53132
Punjab,Mianwali,Mianwali,ROKHRI,BHU,"20,142",32.66006,71.51074
Punjab,Mianwali,Isa Khael,TABBISAR,RHC,"2,022",33.15996,71.53681
Punjab,Mianwali,Isa Khael,TOLA BHANGI KHEL,BHU,"15,122",33.18928,71.50494
Punjab,Mianwali,Isa Khael,JALAL PUR,BHU,"20,162",32.93198,71.49664
Punjab,Mianwali,Isa Khael,CHAPPRI,BHU,"25,000",32.97403,71.39017
Punjab,Mianwali,Isa Khael,VANJAREE,BHU,"21,168",32.90252,71.25279
Punjab,Mianwali,Isa Khael,SULTAN KHUL,BHU,"16,280",32.04697,71.20772
Punjab,Mianwali,Isa Khael,MITHA KHATTAK,BHU,"10,200",32.79573,71.15569
Punjab,Mianwali,Isa Khael,KUNDAL,BHU,"7,500",32.60136,71.27747
Punjab,Mianwali,Isa Khael,MASEET WALA,BHU,"10,156",32.64774,71.2319
Punjab,Mianwali,Isa Khael,ISA KHEL,MCHC/CHC,"22,125",32.677,71.27357
Punjab,Mianwali,Isa Khael,KALLUR SHARIF,BHU,"25,629",32.74305,71.26465
Punjab,Mianwali,Isa Khael,Kamar Mashani,RHC,"75,120",32.84665,71.36155
Punjab,Mianwali,Isa Khael,Trag,RHC,"23,097",32.79638,71.31156
Punjab,Mianwali,Mianwali,GHUNDI,BHU,"26,475",32.69789,71.65836
Punjab,Mianwali,Mianwali,DILLEWALI,BHU,"21,918",32.73447,71.57719
Punjab,Mianwali,Mockh,Mockh,RHC,"25,800",32.74889,71.51254
Punjab,Mianwali,Khan Mohwala,Khan moch wala,MCHC/CHC,"12,000",32.73447,71.437
Punjab,Mianwali,Mianwali,PAI KHEL,BHU,"21,500",32.79007,71.57595
Punjab,Mianwali,Mianwali,thathee,BHU,"20,609",32.84364,71.57719
Punjab,Mianwali,Mianwali,Doud Khel,RHC,"20,478",32.87861,71.57373
Punjab,Mianwali,Mianwali,Bani Afghan,BHU,"6,129",32.95835,71.69947
Punjab,Mianwali,Mianwali,MARI INDUS,BHU,"8,276",32.95578,71.5698
Punjab,Mianwali,Kala Bagh,Kala Bagh,MCHC/CHC,"18,941",32.96282,71.55058
Punjab,Mianwali,Mianwali,PAKI SHAH MARDAN,BHU,"31,217",32.92789,71.54819
Punjab,Mianwali,Essakhel,GHUNDI,BHU,"4,025",32.93198,71.47602
Punjab,Muzaffargarh,Muzaffargarh,Makwal,BHU,"34,300",30.57087,70.92442
Punjab,Muzaffargarh,Muzaffargarh,518tda,BHU,"45,306",30.57801,71.05646
Punjab,Muzaffargarh,Muzaffargarh,Dd panch,RHC,"45,000",30.57457,70.92442
Punjab,Muzaffargarh,Muzaffargarh,Ehsan pur,BHU,"41,366",30.64575,70.97589
Punjab,Muzaffargarh,Muzaffargarh,Ghazi ghot,BHU,"43,536",30.09063,70.88322
Punjab,Muzaffargarh,Muzaffargarh,Wandav,BHU,"54,380",30.42507,71.23728
Punjab,Muzaffargarh,Muzaffargarh,Chok server shaheed,RHC,"60,000",30.58178,71.24441
Punjab,Muzaffargarh,Muzaffargarh,632 tda,BHU,"36,036",30.6945,71.2335
Punjab,Muzaffargarh,Muzaffargarh,531 tda,BHU,"36,036",30.75669,71.19071
Punjab,Muzaffargarh,Muzaffargarh,576 tda,BHU,"41,800",30.5765,71.14947
Punjab,Muzaffargarh,Muzaffargarh,Chak farazi,BHU,"38,102",30.5752,71.59776
Punjab,Muzaffargarh,Muzaffargarh,Rangpur,RHC,"46,000",30.52279,71.54645
Punjab,Muzaffargarh,Muzaffargarh,Langer surai,BHU,"14,569",30.24862,71.30974
Punjab,Muzaffargarh,Muzaffargarh,Murad abad,BHU,"49,000",30.10176,71.28027
Punjab,Muzaffargarh,Muzaffargarh,Khan pur bagga sher,BHU,"35,701",29.72947,71.03986
Punjab,Muzaffargarh,Muzaffargarh,Bhuta pur,BHU, -   ,30.10319,71.20766
Punjab,Muzaffargarh,Muzaffargarh,Doaba,BHU,"46,800",30.10624,71.25092
Punjab,Muzaffargarh,Muzaffargarh,Dewala,BHU,"44,500",30.05613,71.15664
Punjab,Muzaffargarh,Muzaffargarh,Cant tibba kareem abad,MCHC/CHC,"8,200",30.07275,71.16833
Punjab,Muzaffargarh,Muzaffargarh,Shah jamal,RHC,"88,017",29.92149,70.96555
Punjab,Muzaffargarh,Muzaffargarh,Utra sandila,BHU,"37,695",29.79206,70.90333
Punjab,Muzaffargarh,Muzaffargarh,Darin,BHU,"47,669",29.83142,70.92526
Punjab,Muzaffargarh,Muzaffargarh,Sharif chujra,BHU,"39,550",29.99077,70.97047
Punjab,Muzaffargarh,Muzaffargarh,Karm dad qurashi,BHU,"45,224",30.06556,70.96439
Punjab,Muzaffargarh,Muzaffargarh,Basira,RHC,"50,000",30.07734,71.05405
Punjab,Muzaffargarh,Muzaffargarh,Dewala,BHU,"21,000",29.86039,71.0576
Punjab,Muzaffargarh,Muzaffargarh,Osman koria,BHU,"45,416",29.87673,70.97311
Punjab,Muzaffargarh,Muzaffargarh,Miran pur,BHU,"22,078",29.82101,70.9678
Punjab,Muzaffargarh,Muzaffargarh,Mondka,BHU,"24,500",29.96503,71.06024
Punjab,Muzaffargarh,Muzaffargarh,Makwal,BHU,"60,532",29.90158,71.03464
Punjab,Muzaffargarh,Muzaffargarh,Ali wala,BHU,"38,444",30.04001,71.03675
Punjab,Muzaffargarh,Muzaffargarh,Jaggat pur,BHU,"50,229",29.99123,71.16665
Punjab,Muzaffargarh,Muzaffargarh,Kamal pur patni,BHU,"26,778",29.965118,71.13528
Punjab,Muzaffargarh,Muzaffargarh,Thata qurashi,BHU,"44,408",29.94872,71.1825
Punjab,Muzaffargarh,Muzaffargarh,Umer pur joonobi,BHU,"36,200",29.83154,71.13168
Punjab,Muzaffargarh,Muzaffargarh,Garay wain,BHU,"44,000",29.92505,71.12534
Punjab,Muzaffargarh,Muzaffargarh,Khan garh,RHC,"45,700",29.92171,71.15977
Punjab,Muzaffargarh,Muzaffargarh,Mochi wali,BHU,"42,233",29.73459,71.12952
Punjab,Muzaffargarh,Muzaffargarh,Aluday wali,BHU,"43,740",29.72947,71.03985
Punjab,Muzaffargarh,Muzaffargarh,Mahrah,BHU,"54,000",29.79032,71.00389
Punjab,Muzaffargarh,Muzaffargarh,Qadir pur salah,BHU,"38,500",29.7184,71.13288
Punjab,Muzaffargarh,Muzaffargarh,Rohilanwali,BHU,"39,448",29.78038,71.07001
Punjab,Muzaffargarh,Alipur,Seet pur,RHC,"45,436",29.24821,70.83714
Punjab,Muzaffargarh,Alipur,Khan pur naurakka,BHU,"35,468",29.631834,70.73453
Punjab,Muzaffargarh,Alipur,Latti,BHU,"26,245",29.2991,70.86915
Punjab,Muzaffargarh,Alipur,Khizar abad,BHU,"36,600",29.34887,70.73804
Punjab,Muzaffargarh,Alipur,Gagari,BHU,"18,900",29.1901,70.74991
Punjab,Muzaffargarh,Alipur,Khair pur saddat,RHC,"32,600",29.73586,70.80508
Punjab,Muzaffargarh,Alipur,Sultanpur,BHU,"35,755",29.27665,70.78646
Punjab,Muzaffargarh,Alipur,Gaber arian,BHU,"24,200",29.31951,70.7203
Punjab,Muzaffargarh,Jatoi,Jhuggi wala,BHU,"36,924",29.45559,70.78304
Punjab,Muzaffargarh,Alipur,Aliwal,BHU,"3,600,780",29.39424,70.8838
Punjab,Muzaffargarh,Alipur,Marian,BHU,"37,095",29.3007,70.89803
Punjab,Muzaffargarh,Alipur,Chanjin,BHU,"470,723",29.3629,70.98278
Punjab,Muzaffargarh,Alipur,Phullan,BHU,"39,995",29.47709,70.91548
Punjab,Muzaffargarh,Alipur,Faqir shah,BHU,"39,385",29.40752,70.94688
Punjab,Muzaffargarh,Alipur,Fateh pur janobi,BHU,"50,842",29.410638,70.822127
Punjab,Muzaffargarh,Jatoi,Beleg wala,BHU,"49,365",29.60103,70.87771
Punjab,Muzaffargarh,Jatoi,Bait mir hazar,BHU,"40,777",29.6626,70.87217
Punjab,Muzaffargarh,Jatoi,Dumer wala shumali,BHU, -   ,29.65148,70.91921
Punjab,Muzaffargarh,Jatoi,Vanice,BHU,"38,014",29.54386,70.92822
Punjab,Muzaffargarh,Jatoi,Bait ram pur,BHU,"44,939",29.5286,70.76694
Punjab,Muzaffargarh,Jatoi,Hamzay wali,BHU,"36,806",29.50148,70.9789
Punjab,Muzaffargarh,Jatoi,Bait daryae,BHU,"34,516",29.6988,70.79857
Punjab,Muzaffargarh,Jatoi,Thatta chandair,BHU,"34,000",29.45774,70.81205
Punjab,Muzaffargarh,Kot Adu,Kot adu,MCHC/CHC,"44,241",30.09063,70.88322
Punjab,Muzaffargarh,Muzaffargarh,Muzaffargarh,MCHC/CHC, -   ,30.06697,71.19064
Punjab,Muzaffargarh,Kot Adu,Kot adu,BHU,"47,000",30.09063,70.88322
Punjab,Muzaffargarh,Kot Adu,Kot adu,BHU,"45,000",30.29791,70.93492
Punjab,Muzaffargarh,Kot Adu,Kot adu,RHC,"212,000",30.31622,70.93492
Punjab,Muzaffargarh,Kot Adu,Kot adu,BHU,"41,048",30.2332,70.89278
Punjab,Muzaffargarh,Kot Adu,Kot adu,RHC,"40,635",30.469185,70.964265
Punjab,Muzaffargarh,Kot Adu,Kot adu,BHU,"41,986",30.19765,71.01035
Punjab,Muzaffargarh,Kot Adu,Kot adu,BHU,"47,440",30.14552,71.02415
Punjab,Muzaffargarh,Muzaffargarh,Jaday wala,BHU,"42,942",30.15641,71.07482
Punjab,Muzaffargarh,Jatoi,Shehr sultan,RHC,"9,416",29.571062,70.988448
Punjab,Muzaffargarh,Jatoi,Qadirpur chhajrra,BHU,"37,200",29.69185,70.97235
Punjab,Muzaffargarh,Jatoi,Kotla gamon,BHU,"3,849",29.59584,70.96115
Punjab,Muzaffargarh,Jatoi,Kala laal shah,BHU,"45,000",29.6359,70.02409
Punjab,Muzaffargarh,Kot Adu,Shadi khan munda,BHU,"48,570",30.41797,71.02679
Punjab,Muzaffargarh,Kot Adu,Pirhar sharqi,BHU,"22,851",30.41946,70.91211
Punjab,Muzaffargarh,Kot Adu,Shiekh umar,BHU,"5,475",30.39695,70.91465
Punjab,Muzaffargarh,Kot Adu,Daya choha,BHU,"47,656",30.31922,70.97359
Punjab,Muzaffargarh,Kot Adu,Patal kot adu,BHU,"41,160",30.57087,70.9242
Punjab,Muzaffargarh,Alipur,Ali pur,MCHC/CHC,"32,000",29.38803,70.91477
Punjab,Muzaffargarh,Kot Adu,133ml,BHU,"35,430",30.58053,71.67
Punjab,Muzaffargarh,Alipur,Sarki,BHU,"21,450",29.1594,70.72765
Punjab,Rahim Yar Khan,Khanpur,CHAK NO. 94/NP,BHU,"14,885",28.6822,70.52675
Punjab,Rahim Yar Khan,Khanpur,CHAK NO. 94/NP,BHU,"23,091",28.68225,70.59035
Punjab,Rahim Yar Khan,Khanpur,GHARI IKHTAR KHAN,BHU,"37,699",28.66412,70.52675
Punjab,Rahim Yar Khan,Khanpur,khan pur,MCHC/CHC,"39,312",28.64766,70.66931
Punjab,Rahim Yar Khan,Khanpur,112/ND,BHU,"37,998",28.73958,70.66135
Punjab,Rahim Yar Khan,Khanpur,Nawan Kot,BHU,"40,015",28.8,70.67213
Punjab,Rahim Yar Khan,Khanpur,Thaki Arian,BHU,"41,615",28.8961,70.62105
Punjab,Rahim Yar Khan,Khanpur,Muslim Town,BHU,"37,560",28.7437,70.72652
Punjab,Rahim Yar Khan,Khanpur,CHAK NO.  1/P,BHU,"41,452",28.67429,70.74082
Punjab,Rahim Yar Khan,Khanpur,B.B Shiekh,BHU,"35,960",28.56305,70.72378
Punjab,Rahim Yar Khan,Sadiq Abad,Machka,BHU,"52,219",28.29752,69.69953
Punjab,Rahim Yar Khan,Sadiq Abad,206/P,BHU,"26,027",28.10856,69.93963
Punjab,Rahim Yar Khan,Sadiq Abad,264/P,BHU,"17,756",28.05438,70.00922
Punjab,Rahim Yar Khan,Sadiq Abad,BINDOOR ABBASIAN,BHU,"45,396",28.19428,70.01291
Punjab,Rahim Yar Khan,Sadiq Abad,173-P,BHU,"42,151",28.1883,70.07484
Punjab,Rahim Yar Khan,Sadiq Abad,Basti Sabzal,BHU,"20,000",28.20981,70.08137
Punjab,Rahim Yar Khan,Sadiq Abad,158/p,BHU,"15,800",28.23117,70.18201
Punjab,Rahim Yar Khan,Sadiq Abad,186/P,BHU,"22,809",28.13268,70.14052
Punjab,Rahim Yar Khan,Sadiq Abad,255/P,BHU,"9,391",28.14894,70.24528
Punjab,Rahim Yar Khan,Sadiq Abad,BAGAR GARI,BHU,"27,731",28.2718,70.1543
Punjab,Rahim Yar Khan,Rahim Yar Khan,105-P,MCHC/CHC,"23,951",28.3773,70.33112
Punjab,Rahim Yar Khan,Rahim Yar Khan,Niazi colony,MCHC/CHC,"38,998",28.40373,70.31068
Punjab,Rahim Yar Khan,Rahim Yar Khan,Purana BHATTA COLONY,MCHC/CHC,"33,999",28.43168,70.32613
Punjab,Rahim Yar Khan,Rahim Yar Khan,Norrag Wali,MCHC/CHC,"36,899",28.40683,70.28355
Punjab,Rahim Yar Khan,Rahim Yar Khan,Jinnah park,MCHC/CHC,"32,991",28.40961,70.32176
Punjab,Rahim Yar Khan,Liaquat Pur,AMINABAD,BHU,"42,204",28.93862,70.79351
Punjab,Rahim Yar Khan,Liaquat Pur,KHAN BELA,RHC,"39,315",28.96388,70.7364
Punjab,Rahim Yar Khan,Liaquat Pur,SAID PUR,BHU,"14,171",28.84401,70.67661
Punjab,Rahim Yar Khan,Liaquat Pur,Zaffar abad,BHU,"34,826",28.89172,70.65216
Punjab,Rahim Yar Khan,Liaquat Pur,Allah jiwyalar,BHU,"41,600",28.96229,70.67825
Punjab,Rahim Yar Khan,Liaquat Pur,Zaman Shah,BHU,"37,100",28.98442,70.66283
Punjab,Rahim Yar Khan,Liaquat Pur,UN R&N,BHU,"410,400",29.04074,70.72833
Punjab,Rahim Yar Khan,Liaquat Pur,JHOKE GULAB SHAH,BHU,"37,108",29.06026,70.75525
Punjab,Rahim Yar Khan,Liaquat Pur,DERA FARIDI,BHU,"37,108",29.09333,70.78791
Punjab,Rahim Yar Khan,Liaquat Pur,DASHTI,BHU,"49,114",29.04609,70.79993
Punjab,Rahim Yar Khan,Liaquat Pur,TRANDAM PANNAH,RHC,"43,465",29.11044,70.90948
Punjab,Rahim Yar Khan,Liaquat Pur,SHAH BAZ PUR,BHU,"38,297",29.14938,70.88737
Punjab,Rahim Yar Khan,Liaquat Pur,KANJKI WAZA,BHU,"47,771",29.07142,70.93658
Punjab,Rahim Yar Khan,Khanpur,CHAK 7/P,BHU,"35,960",28.59086,70.6443
Punjab,Rahim Yar Khan,Khanpur,MUD BHURA,BHU,"34,491",28.56574,70.66551
Punjab,Rahim Yar Khan,Khanpur,CHAK 131/L,BHU,"48,432",28.49798,70.68161
Punjab,Rahim Yar Khan,Khanpur,MARI ALLAH BACHAYA,BHU,"36,951",28.53864,70.63556
Punjab,Rahim Yar Khan,Khanpur,BAGHO BAHAR,RHC,"18,129",28.50089,70.60959
Punjab,Rahim Yar Khan,Khanpur,LATKI,BHU,"34,654",28.56007,70.5637
Punjab,Rahim Yar Khan,Khanpur,45/P,BHU,"24,263",28.44026,70.53216
Punjab,Rahim Yar Khan,Sadiq Abad,148/P,BHU,"36,991",28.281,70.21836
Punjab,Rahim Yar Khan,Sadiq Abad,SADI SULTAN,BHU,"20,451",28.50013,70.01195
Punjab,Rahim Yar Khan,Sadiq Abad,SADIQABAD,MCHC/CHC,"33,391",28.30975,70.20011
Punjab,Rahim Yar Khan,Sadiq Abad,SADIQABAD,MCHC/CHC,"39,352",28.31179,70.12769
Punjab,Rahim Yar Khan,Liaquat Pur,10/A,BHU,"38,882",29.05413,0
Punjab,Rahim Yar Khan,Liaquat Pur,GOTH MAHI,BHU,"18,575",28.92019,70.92041
Punjab,Rahim Yar Khan,Rahimyar Khan,RUKAN PUR,BHU,"37,064",28.76286,70.38985
Punjab,Rahim Yar Khan,Rahimyar Khan,HAJI PUR,BHU,"37,798",28.82197,70.44032
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO. 55/NP,BHU,"19,192",28.72374,70.34286
Punjab,Rahim Yar Khan,Rahimyar Khan,EHSAN PUR,BHU,"19,809",28.72882,70.28755
Punjab,Rahim Yar Khan,Rahimyar Khan,ABAD PUR,BHU,"32,685",28.69263,70.25818
Punjab,Rahim Yar Khan,Rahimyar Khan,KOT HAQ NAWAZ,BHU,"44,389",28.60881,70.28277
Punjab,Rahim Yar Khan,Rahimyar Khan,FATEH PUR PUNJABIAN,BHU,"41,270",28.50691,70.246765
Punjab,Rahim Yar Khan,Rahimyar Khan,KHAIR PUR KHADALI,BHU,"43,437",28.47772,70.34258
Punjab,Rahim Yar Khan,Rahimyar Khan,GHULSHAN DARA,BHU,"25,546",28.51396,70.37805
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK ABBAS,BHU,"33,260",28.5151,70.31207
Punjab,Rahim Yar Khan,Sadiqabad,RANJHAY KHAN,BHU,"41,668",28.43113,70.21671
Punjab,Rahim Yar Khan,Sadiqabad,5/NP,BHU,"40,851",28.36409,70.45382
Punjab,Rahim Yar Khan,Sadiqabad,CHAK NO. 26/NP,BHU,"32,335",28.34958,70.10471
Punjab,Rahim Yar Khan,Sadiqabad,MUHAMMAD NAWAZ WASA,BHU,"34,535",28.41862,70.08295
Punjab,Rahim Yar Khan,Sadiqabad,JAMAL DIN WALI,RHC,"45,829",28.51337,70.05058
Punjab,Rahim Yar Khan,Sadiqabad,ROTI SHARIF,BHU, -   ,28.53006,70.07718
Punjab,Rahim Yar Khan,Sadiqabad,AHMED PUR LAMA,RHC,"20,678",28.31703,70.05944
Punjab,Rahim Yar Khan,Sadiqabad,CHOWK SWITRA,BHU,"43,726",28.3684,70.00903
Punjab,Rahim Yar Khan,Sadiqabad,MERRY SHAH,BHU,"2,600",28.42892,69.99804
Punjab,Rahim Yar Khan,Sadiqabad,BASTI MUHAMMAD SADIQ,BHU,"20,053",28.34931,69.93353
Punjab,Rahim Yar Khan,Sadiqabad,BHONG,BHU,"28,238",28.42018,69.90901
Punjab,Rahim Yar Khan,Sadiqabad,GHARI KHAIR M. JHAK,BHU,"15,396",28.41279,69.90901
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO.116/P,BHU,"38,960",28.34582,70.25282
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO.125/P,BHU,"26,209",28.2724,70.28419
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO. 137/P,BHU,"10,500",28.23142,70.2845
Punjab,Rahim Yar Khan,Rahimyar Khan,MUNTHAR,RHC,"32,389",28.18944,70.22854
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO. 92/P,BHU,"38,950",28.29222,70.34078
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO.107/P,BHU,"37,882",28.34726,70.34726
Punjab,Rahim Yar Khan,Rahimyar Khan,KACCHA,BHU,"14,370",28.36024,70.31113
Punjab,Rahim Yar Khan,Rahimyar Khan,GULMARG,BHU,"28,085",28.36409,70.45382
Punjab,Rahim Yar Khan,Rahimyar Khan,BASTI RAIS GHULAM RASOOL,BHU,"19,560",28.40509,70.36865
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK NO.100/P,BHU,"45,522",28.42938,70.3972
Punjab,Rahim Yar Khan,Liaqatpur,25/A,BHU,"18,500",28.93957,70.93946
Punjab,Rahim Yar Khan,Liaqatpur,46/A,BHU,"19,507",28.89688,70.98196
Punjab,Rahim Yar Khan,Liaqatpur,147/A,BHU,"11,375",28.85236,70.99265
Punjab,Rahim Yar Khan,Liaqatpur,150/A,BHU,"40,312",28.41339,70.30426
Punjab,Rahim Yar Khan,Liaqatpur,225/AIF,BHU,"23,800",28.66872,70.89131
Punjab,Rahim Yar Khan,Liaqatpur,186/7R,BHU,"50,932",28.67771,70.8802
Punjab,Rahim Yar Khan,Liaqatpur,HAROON ABAD,BHU,"40,692",28.85743,70.8319
Punjab,Rahim Yar Khan,Liaqatpur,42/A,BHU,"40,312",28.86283,70.8904
Punjab,Rahim Yar Khan,Liaqatpur,ALLAH ABAD,RHC,"40,351",28.95222,70.88065
Punjab,Rahim Yar Khan,Liaqatpur,MUHAMMAD DAH,BHU,"45,341",28.97063,70.91214
Punjab,Rahim Yar Khan,Liaqatpur,CHAK NO. 87/A,BHU,"40,312",28.78253,70.91743
Punjab,Rahim Yar Khan,Liaqatpur,JAN PUR,BHU,"40,348",29.01258,70.81661
Punjab,Rahim Yar Khan,Liaqatpur,79/A,BHU,"36,364",28.77452,70.8603
Punjab,Rahim Yar Khan,Liaqatpur,FEROZA,RHC,"36,376",28.7598,70.82259
Punjab,Rahim Yar Khan,Liaqatpur,ARIF BALOUCH,BHU,"37,113",28.77764,70.76248
Punjab,Rahim Yar Khan,Liaqatpur,HAVELY GHARIB SHAH,BHU,"37,113",28.80204,70.73183
Punjab,Rahim Yar Khan,Liaqatpur,KANDANI,BHU,"36,380",28.82197,70.76704
Punjab,Rahim Yar Khan,Liaqatpur,PACCA LARAN,RHC,"36,380",28.86129,70.76232
Punjab,Rahim Yar Khan,Rahimyar Khan,TARINDA SAWAY KHAN,RHC,"29,500",28.48717,70.39745
Punjab,Rahim Yar Khan,Rahimyar Khan,WACHHANI,BHU,"27,941",28.47462,70.45492
Punjab,Rahim Yar Khan,Rahimyar Khan,BISMILLAH PUR,BHU,"17,600",28.45827,70.50697
Punjab,Rahim Yar Khan,Rahimyar Khan,BAHISHTI,BHU,"16,391",28.51527,70.50544
Punjab,Rahim Yar Khan,Rahimyar Khan,KOT SAMABA,RHC,"29,005",28.5525,70.46049
Punjab,Rahim Yar Khan,Rahimyar Khan,TIBBI GUL MUHAMMAD,BHU,"19,975",28.57619,70.46295
Punjab,Rahim Yar Khan,Rahimyar Khan,SONAK-BHU SONAK,BHU,"34,644",28.61458,70.40375
Punjab,Rahim Yar Khan,Rahimyar Khan,MIAN WALI QURESHEIAN,RHC,"34,870",28.65616,70.38602
Punjab,Rahim Yar Khan,Rahimyar Khan,MIAN WALI SHAIKHAN,BHU,"40,617",28.70439,70.47189
Punjab,Rahim Yar Khan,Rahimyar Khan,GALOR MASOO KHAN,BHU,"37,832",28.74858,70.41312
Punjab,Rahim Yar Khan,Rahimyar Khan,CHAK 39/NP,BHU,"18,000",28.26963,69.84308
Punjab,Rahim Yar Khan,Sadiqabad,KOT SANJAR KHAN,BHU,"32,304",28.25226,69.86333
Punjab,Rahim Yar Khan,Sadiqabad,KOT SABZAL,BHU,"20,095",28.215782,69.89949
Punjab,Rahim Yar Khan,Sadiqabad,SUNJAR PUR,RHC,"41,857",28.25705,69.97085
Punjab,Rahim Yar Khan,Sadiqabad,NAWAZ ABAD,RHC,"40,988",28.33012,69.85278
Punjab,Rahim Yar Khan,Rahimyar Khan,DERA SHAMAS,BHU,"28,414",28.56049,70.28374
Punjab,Rahim Yar Khan,Rahimyar Khan,BADLI SHARIF,BHU,"31,404",28.55427,70.30292
Punjab,Rahim Yar Khan,Rahimyar Khan,RAJAN PUR KALAN,RHC,"41,641",28.60283,70.17842
Punjab,Rahim Yar Khan,Rahimyar Khan,KOT KARAM KHAN,BHU,"38,910",28.58938,70.13907
Punjab,Rahim Yar Khan,Rahimyar Khan,ADAM WALI,BHU,"46,184",28.48267,70.22149
Punjab,Rahim Yar Khan,Khanpur,GHAZI PUR,BHU,"37,545",28.7514,70.51022
