Admin 1,Admin 2,Admin 3,Facility,Facility Type,Catchment,Latitude,Longitude,UID
Azad Kashmir,Sudhnati,Balooch,Gala Kan,Cd/Gd,"12,935",0,0,260-fac1
Azad Kashmir,Sudhnati,Balooch,Nallain,Cd/Gd,"10,580",33.684983,73.753146,261-fac1
Azad Kashmir,Sudhnati,Balooch,Qillan,Cd/Gd,"11,763",33.706806,73.798533,262-fac1
Azad Kashmir,Sudhnati,Palandri,Jail,Cd/Gd, -   ,33.724993,73.687358,263-fac1
Azad Kashmir,Sudhnati,Palandri,Nsary Grala,Cd/Gd,"9,100",33.789832,73.734959,264-fac1
Azad Kashmir,Sudhnati,Palandri,Dhaman Pukhnar,Cd/Gd,"7,640",33.608283,73.841864,265-fac1
Azad Kashmir,Sudhnati,Mong,Bathian,Mchc/Chc, -   ,0,0,266-fac1
Azad Kashmir,Sudhnati,Palandri,Azad Patan,Mchc/Chc, -   ,33.728472,73.607338,267-fac1
Azad Kashmir,Sudhnati,Mong,Dhingroon Bathaian,Bhu,"11,097",33.815135,73.611766,268-fac1
Azad Kashmir,Sudhnati,Mong,Challar,Bhu, -   ,33.739226,73.681507,269-fac1
Azad Kashmir,Sudhnati,Trarlkhal,Pothi Mir Khan,Bhu,"13,422",0,0,270-fac1
Azad Kashmir,Sudhnati,Palandri,Baitran,Bhu,"4,088",0,0,271-fac1
Azad Kashmir,Sudhnati,Palandri,Azad Patan,Bhu,"6,118",0,0,272-fac1
Azad Kashmir,Sudhnati,Palandri,Pona,Bhu,"8,901",0,0,273-fac1
Azad Kashmir,Sudhnati,Palandri,Kakrool,Bhu, -   ,33.729737,73.656837,274-fac1
Azad Kashmir,Sudhnati,Palandri,Pura,Bhu,"2,039",33.719142,73.648297,275-fac1
Azad Kashmir,Sudhnati,Palandri,Gorah,Bhu,"8,307",33.76184,73.715982,276-fac1
Azad Kashmir,Sudhnati,Palandri,Baral,Bhu,"15,260",33.649559,73.691154,277-fac1
Azad Kashmir,Sudhnati,Palandri,Tahlian,Bhu,"7,348",33.613344,73.778607,278-fac1
Azad Kashmir,Sudhnati,Palandri,Thalian,Bhu,"15,585",0,0,279-fac1
Azad Kashmir,Sudhnati,Mong,Mong,Rhc,"14,943",33.805646,73.632324,280-fac1
Azad Kashmir,Sudhnati,Trarlkhal,Trar Khel,Shc,"17,092",33.7,73.7666,281-fac1
Azad Kashmir,Sudhnati,Palandri,Chachan,Rhc,"6,730",33.664108,73.626947,282-fac1
Azad Kashmir,Sudhnati,Balooch,Blouch,Rhc,"17,798",33.647977,73.815612,283-fac1
Azad Kashmir,Sudhnati,Palandri,Palandri,Shc,"280,000",33.7166,73.7,284-fac1
Azad Kashmir,Neelum,Sharda,Kel,Shc,"22,660",34.82167,74.34667,285-fac1
Azad Kashmir,Neelum,Athmuqm,Athmuqam,Rhc,"18,962",34.58511,73.907293,286-fac1
Azad Kashmir,Neelum,Sharda,Sharda,Rhc,"22,000",34.792004,74.189898,287-fac1
Azad Kashmir,Neelum,Athmuqm,Dawarian,Cd/Gd,"3,100",34.736543,73.991096,288-fac1
Azad Kashmir,Neelum,Sharda,Kail Domail,Bhu,"4,700",34.88,74.34,289-fac1
Azad Kashmir,Neelum,Athmuqm,Negdar,Bhu,"16,000",34.6825,73.80167,290-fac1
Azad Kashmir,Neelum,Athmuqm,Ashkot,Bhu,"12,657",34.475883,73.829886,291-fac1
Azad Kashmir,Neelum,Athmuqm,Mirpura,Bhu,"11,394",34.44579,73.81628,292-fac1
Azad Kashmir,Neelum,Sharda,Janwai,Bhu,"8,400",34.794444,74.5375,293-fac1
Azad Kashmir,Neelum,Sharda,Sargan,Bhu,"7,173",34.8,74.183333,294-fac1
Azad Kashmir,Neelum,Athmuqm,Katha Chogali,Cd/Gd,"12,150",34.429307,73.771592,295-fac1
Azad Kashmir,Neelum,Athmuqm,Chelana,Bhu,"10,209",34.40044,73.77322,296-fac1
Azad Kashmir,Neelum,Athmuqm,Laswa,Bhu,"7,490",34.4625,73.7939,297-fac1
Azad Kashmir,Neelum,Athmuqm,Dudnial,Bhu,"13,239",34.7,74.1,298-fac1
Azad Kashmir,Neelum,Athmuqm,Changan,Bhu,"3,889",34.719444,74.0625,299-fac1
Azad Kashmir,Neelum,Sharda,Halmat,Bhu,"3,170",34.75,74.65,300-fac1
Azad Kashmir,Neelum,Athmuqm,Kundal Shahi,Bhu,"6,480",34.555853,73.848926,301-fac1
Azad Kashmir,Neelum,Athmuqm,Katha Piran,Bhu,"3,895",34.59,73.97,302-fac1
Azad Kashmir,Neelum,Athmuqm,Dowarian Barri,Bhu,"5,500",34.69376,73.88452,303-fac1
Azad Kashmir,Neelum,Athmuqm,Jagran,Bhu,"7,500",34.62278,73.76639,304-fac1
Azad Kashmir,Neelum,Athmuqm,Kutton,Bhu,"8,450",34.56334,73.8027,305-fac1
Azad Kashmir,Neelum,Athmuqm,Lawat Balla,Bhu,"11,970",34.70806,73.96111,306-fac1
Azad Kashmir,Neelum,Athmuqm,Neelum,Bhu,"9,413",34.66389,73.94028,307-fac1
Azad Kashmir,Neelum,Athmuqm,Boor Lawat,Bhu,"3,000",34.707701,73.960679,308-fac1
Azad Kashmir,Neelum,Athmuqm,Oursyedan,Fap,"2,500",0,0,309-fac1
Azad Kashmir,Neelum,Athmuqm,Karka,Fap,"2,500",34.68903,73.8935,310-fac1
Azad Kashmir,Neelum,Athmuqm,Kian,Fap,"4,120",0,0,311-fac1
Azad Kashmir,Neelum,Sharda,Domail Bala,Fap,"6,000",34.68358,73.72748,312-fac1
Azad Kashmir,Neelum,Sharda,Phalaway,Fap,"4,025",34.78982,74.56031,313-fac1
Azad Kashmir,Neelum,Sharda,Marnat,Fap,"1,850",0,0,314-fac1
Azad Kashmir,Neelum,Sharda,Surdary,Fap,"2,115",0,0,315-fac1
Azad Kashmir,Neelum,Sharda,Kail Sari,Fap,"2,100",0,0,316-fac1
Azad Kashmir,Neelum,Sharda,Taw Butt,Fap,"2,195",0,0,317-fac1
Azad Kashmir,Neelum,Athmuqm,Jabbar Barrian,Fap,"1,700",34.445711,73.797956,318-fac1
Azad Kashmir,Neelum,Sharda,Tenjian,Fap,"1,350",0,0,319-fac1
Azad Kashmir,Neelum,Sharda,Bugnwan Surgan,Fap,"1,861",34.917904,74.215383,320-fac1
Azad Kashmir,Neelum,Sharda,Dosut,Fap,"5,178",34.757243,74.135218,321-fac1
Balochistan,Jaffarabad,Gandakha,G.D Punhlkhan Jamali,Bhu,"14,000",28.08474,67.74011,322-fac1
Balochistan,Jaffarabad,Gandakha,Khando,Bhu,"6,000",28.08474,67.74011,323-fac1
Balochistan,Jaffarabad,Gandakha,Allah Dinosand,Bhu,439,28.04722,67.88188,324-fac1
Balochistan,Jaffarabad,Gandakha,Dr. Yar Muhammad Gohato,Cd/Gd,"3,500",28.03808,67.90756,325-fac1
Balochistan,Jaffarabad,Gandakha,Shahmir Rahoo,Bhu,"25,000",28.0512,67.73589,326-fac1
Balochistan,Jaffarabad,Gandakha,Sekhat,Bhu,"8,000",28.16315,67.72395,327-fac1
Balochistan,Jaffarabad,Gandakha,Khyber,Rhc,"14,000",28.01008,67.814784,328-fac1
Balochistan,Jaffarabad,Gandakha,Karam Khan Nizamani,Bhu,"8,000",27.97962,67.74147,329-fac1
Balochistan,Jaffarabad,Gandakha,Bhit Shah,Rhc,"5,676",28.015,67.86861,330-fac1
Balochistan,Jaffarabad,Gandakha,Illyas Abrejo,Bhu,"6,000",28.05233,67.7194,331-fac1
Balochistan,Jaffarabad,Sohbatpur,Bago Khan Jamali,Bhu,"5,865",28.47339,68.74352,332-fac1
Balochistan,Jaffarabad,Sohbatpur,G.D Old Saeedabad,Bhu,"15,000",28.42753,68.77982,333-fac1
Balochistan,Jaffarabad,Sohbatpur,Mehrab Neudwani,Bhu,"5,000",28.43382,68.86053,334-fac1
Balochistan,Jaffarabad,Sohbatpur,Ibrahim Gajani,Bhu,"3,500",28.43679,68.81424,335-fac1
Balochistan,Jaffarabad,Sohbatpur,Jamal Bagro,Mchc/Chc,"4,500",28.45679,68.79179,336-fac1
Balochistan,Jaffarabad,Sohbatpur,Adil Bugti,Bhu,"4,200",28.468304,68.79015,337-fac1
Balochistan,Jaffarabad,Sohbatpur,Manjhi Pur,Cd/Gd,"8,500",28.4274,68.77958,338-fac1
Balochistan,Jaffarabad,Sohbatpur,Manjhi Pur,Mchc/Chc,"8,500",28.42889,68.66905,339-fac1
Balochistan,Jaffarabad,Sohbatpur,Noor Pur,Bhu,"10,920",28.46389,68.38962,340-fac1
Balochistan,Jaffarabad,Sohbatpur,Dirgi,Bhu,"6,164",28.48428,68.50167,341-fac1
Balochistan,Jaffarabad,Sohbatpur,Baloo Der,Cd/Gd,"5,100",28.47677,68.43046,342-fac1
Balochistan,Jaffarabad,Sohbatpur,Mehar Ali,Cd/Gd,"5,800",28.51873,68.5427,343-fac1
Balochistan,Jaffarabad,Sohbatpur,Jhanda Talab,Bhu,"6,031",28.58123,68.48203,344-fac1
Balochistan,Jaffarabad,Sohbatpur,Abdul Sattar,Cd/Gd,"3,800",28.58129,68.48203,345-fac1
Balochistan,Jaffarabad,Sohbatpur,Hafiz Ahamad Javas,Bhu,"4,500",28.5924,68.4646,346-fac1
Balochistan,Jaffarabad,Jhat Pat,Jai Khan,Bhu,"8,100",28.39118,68.34037,347-fac1
Balochistan,Jaffarabad,Jhat Pat,Azeem Magsi,Cd/Gd,"3,000",28.50464,68.4017,348-fac1
Balochistan,Jaffarabad,Sohbatpur,Allah Wasaya,Cd/Gd,"3,200",28.59241,68.46458,349-fac1
Balochistan,Jaffarabad,Sohbatpur,Mis Hussan,Mchc/Chc,"3,000",28.52601,68.61498,350-fac1
Balochistan,Jaffarabad,Sohbatpur,Azam Khan,Cd/Gd,"3,000",28.54823,68.56428,351-fac1
Balochistan,Jaffarabad,Sohbatpur,Sohbat Pur,Bhu,"19,200",28.39118,68.3404,352-fac1
Balochistan,Jaffarabad,Sohbatpur,Mch Centre Rasool Bux,Bhu,"6,600",28.56589,68.55635,353-fac1
Balochistan,Jaffarabad,Sohbatpur,Abdul Rasheed,Cd,"7,000",28.4907,68.57002,354-fac1
Balochistan,Jaffarabad,Sohbatpur,Abdul Aziz,Bhu,"6,500",28.432714,68.366893,355-fac1
Balochistan,Jaffarabad,Sohbatpur,Ali Abad Golo,Bhu,"4,700",28.49071,68.57004,356-fac1
Balochistan,Jaffarabad,Sohbatpur,Adam Pur,Bhu,"5,445",28.5443,68.59082,357-fac1
Balochistan,Jaffarabad,Sohbatpur,Ha Sikandar Jarwa,Bhu,"6,000",28.53056,68.62344,358-fac1
Balochistan,Jaffarabad,Usta Mohammad,Khan Pur,Cd,"3,500",28.21946,68.11441,359-fac1
Balochistan,Jaffarabad,Usta Mohammad,50 Beded Hospital,Hosp, -   ,28.179786,68.047004,360-fac1
Balochistan,Jaffarabad,Usta Mohammad,Shabir Umrani,Cd,"3,500",28.20701,68.04108,361-fac1
Balochistan,Jaffarabad,Usta Mohammad,Rustam Jamali,Cd,"5,200",28.18331,68.06947,362-fac1
Balochistan,Jaffarabad,,Zulifqarabad,Cd,"4,200",28.28262,68.08147,363-fac1
Balochistan,Jaffarabad,Usta Mohammad,Mch Usta Mohammad,Mchc/Chc,"9,000",28.17463,68.04227,364-fac1
Balochistan,Jaffarabad,Usta Mohammad,Noor Mohammad Jamali,Bhu,"6,286",28.20587,68.03351,365-fac1
Balochistan,Jaffarabad,Usta Mohammad,Gareebabad,Bhu,"6,500",28.18982,68.10789,366-fac1
Balochistan,Jaffarabad,,Jawaid Khoso,Cd,"3,500",28.33676,68.28374,367-fac1
Balochistan,Jaffarabad,Jhat Pat,Rojhan Jamali,Rhc,"16,080",28.32504,68.26501,368-fac1
Balochistan,Jaffarabad,Jhat Pat,Tajpur Jamali,Bhu,"3,500",28.29489,68.30318,369-fac1
Balochistan,Jaffarabad,Jhat Pat,Mch Centre Dera Allah Yar,Mchc/Chc,"15,000",28.39118,68.34033,370-fac1
Balochistan,Jaffarabad,Jhat Pat,Allah Yar,Bhu,"5,664",28.3852,68.28123,371-fac1
Balochistan,Jaffarabad,Jhat Pat,Cattle Form,Bhu,"10,500",28.24548,68.1232,372-fac1
Balochistan,Jaffarabad,Jhat Pat,Sikanjar Shaq,Cd,"3,500",28.26732,68.17032,373-fac1
Balochistan,Jaffarabad,,Bachal Brohi,Cd,"3,300",28.36921,68.14883,374-fac1
Balochistan,Jaffarabad,Jhat Pat,Ismail Chalgeri,Cd,"4,300",28.40224,68.12246,375-fac1
Balochistan,Jaffarabad,Jhat Pat,Hafeezabad,Cd,"6,400",28.29735,68.20504,376-fac1
Balochistan,Jaffarabad,Sohbatpur,C.D.M Ibrahim Khoso,Cd/Gd,"3,870",28.54986,68.53634,377-fac1
Balochistan,Jaffarabad,Sohbatpur,C.D Hair Din,Cd/Gd,"4,755",28.53189,68.66312,378-fac1
Balochistan,Jaffarabad,Sohbatpur,C.D Noor Mohammad Khoso,Cd/Gd,"5,300",28.55475,68.60966,379-fac1
Balochistan,Jaffarabad,Sohbatpur,Naseebullah,Cd,"6,000",28.45761,68.59957,380-fac1
Balochistan,Jaffarabad,Sohbatpur,Jan Muhammad,Cd,"3,500",28.44626,68.57004,381-fac1
Balochistan,Jaffarabad,Sohbatpur,",Murad Ali",Bhu,"5,700",28.43566,68.49994,382-fac1
Balochistan,Jaffarabad,Sohbatpur,Khan Muhammad,Cd,"6,200",28.58304,68.57067,383-fac1
Balochistan,Jaffarabad,Sohbatpur,Abdul Raoof,Cd,"4,700",28.52654,68.57479,384-fac1
Balochistan,Jaffarabad,Sohbatpur,Roshan Din,Bhu,"6,000",28.63726,68.485,385-fac1
Balochistan,Jaffarabad,Gandakha,Ahmedabad,Bhu,"5,460",28.13295,67.82527,386-fac1
Balochistan,Jaffarabad,Usta Mohammad,Ali Abad,Bhu,"10,425",28.17334,68.00015,387-fac1
Balochistan,Jaffarabad,Usta Edohammad,C.D Chutta Khan,Cd/Gd,"6,721",28.13467,68.01849,388-fac1
Balochistan,Jaffarabad,Gandakha,Sibi Jadeed,Bhu,"5,500",28.06901,67.79622,389-fac1
Balochistan,Jaffarabad,Usta Mohammad,Allah Dina Rind,Bhu,"4,300",28.16469,67.95983,390-fac1
Balochistan,Jaffarabad,Gandakha,Munder Kot,Bhu,"5,500",28.16462,67.95987,391-fac1
Balochistan,Jaffarabad,Usta Mohammad,Mewa Khan Khosa,Cd/Gd,"4,000",28.11057,67.8575,392-fac1
Balochistan,Jaffarabad,Usta Mohammad,Pyala Khan,Cd,"7,800",28.20201,67.90682,393-fac1
Balochistan,Jaffarabad,Usta Mohammad,Piralabad,Cd,"4,100",28.21557,67.92856,394-fac1
Balochistan,Jaffarabad,Usta Mohammad,Faizabad,Cd,"5,300",28.21559,67.92859,395-fac1
Balochistan,Jaffarabad,Usta Mohammad,C.D Ali Hasan Jamali,Cd/Gd,"5,000",28.349639,68.248049,396-fac1
Balochistan,Jaffarabad,Sohbatpur,Naseer Khan,Cd,"4,500",28.60517,68.52276,397-fac1
Balochistan,Jhal Magsi,Jhal Magsi,D.K Mori,Rhc,"5,500",27.94379,67.532,398-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Govt.Disp.Molvi Abdul Rehman Khaskheli,Cd/Gd,"5,500",28.13695,67.52072,399-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Govt.Disp.Gul Khan,Rhc,"4,000",28.08999,67.59801,400-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Mehrabpur,Rhc,"5,000",28.60775,67.62157,401-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Govt.Disp.Newtown Mehrabpur,Bhu,"8,000",28.60775,67.64992,402-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Govt.Disp.Qasimabad,Bhu,"8,000",28.02552,67.49073,403-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Gul Edohammad Jatoi,Bhu,"8,000",28.66775,67.64992,404-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Puran,Bhu,"3,000",27.97388,67.51121,405-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Fatoo Bilal,Bhu,"8,000",28.11425,67.62885,406-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Deparja,Bhu,"8,000",28.11425,67.62885,407-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Darbelo,Rhc,"6,000",28.17823,67.41572,408-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Moledino Larik,Bhu,"5,000",28.23354,67.54182,409-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Govt.Disp.Uomrowjam,Cd/Gd,"6,300",0,0,410-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Pathano,Bhu,"7,000",0,0,411-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Manjuth,Bhu,"5,000",28.41337,67.41916,412-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Bhority,Bhu,"30,000",0,0,413-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Dalipota,Bhu,"30,000",28.28679,67.45301,414-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Soomarchannar,Bhu,"3,000",28.30294,67.58117,415-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Kamal Dero,Rhc,"12,535",28.36963,67.55862,416-fac1
Balochistan,Jhal Magsi,Jhal Magsi,Govt.Disp.Hamroo,Bhu,"5,000",28.45341,67.5233,417-fac1
Balochistan,Jhal Magsi,Gandawa,Kot Shah,Bhu,"14,000",28.6743,67.654292,418-fac1
Balochistan,Jhal Magsi,Gandawa,Fazal Sahito,Bhu,"4,000",28.63842,67.37658,419-fac1
Balochistan,Jhal Magsi,Gandawa,M.Dero Jatoi,Bhu,"15,000",28.56072,67.37977,420-fac1
Balochistan,Jhal Magsi,Gandawa,Tunia Baqa Shah,Bhu,"6,000",28.56788,67.49501,421-fac1
Balochistan,Jhal Magsi,Gandawa,Govt.Disp.Koro Khan Khushk,Bhu,"8,000",28.51184,67.56055,422-fac1
Balochistan,Jhal Magsi,Mir Pur,Raheem Chand,Bhu,500,28.83,67.65733,423-fac1
Balochistan,Jhal Magsi,Ahmed Pur,Govt.Disp.Gachero,Rhc,"5,000",28.83,67.63868,424-fac1
Balochistan,Jhal Magsi,Mir Pur,Govt.Disp.Ahmdani Laghari,Cd/Gd,"8,000",28.52896,67.73666,425-fac1
Balochistan,Jhal Magsi,Gandawa,Malo Ismail Bughio,Bhu,"5,000",28.82,67.61,426-fac1
Balochistan,Jhal Magsi,Gandawa,Govt.Disp.Khud Bux Siyal,Mchc/Chc,"25,000",28.6077,67.48285,427-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Tobli,Bhu,"2,200",31.08565,68.23917,428-fac1
Balochistan,Killa Saifullah,Killa Saifullah,C.D Tansihpa,Cd/Gd,"2,700",31.20658,68.4668,429-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Shina Lashta,Cd/Gd,"4,616",30.71002,68.79926,430-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Mashoo Walla,Bhu,"7,080",30.66583,68.93269,431-fac1
Balochistan,Killa Saifullah,Killa Saifullah,C.D Barat Khail,Cd/Gd,"5,320",30.63652,68.82511,432-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Saibzai,Cd/Gd,"3,200",30.84768,68.73077,433-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Tirkha Daulatzai,Bhu,"6,600",30.81385,68.59254,434-fac1
Balochistan,Killa Saifullah,Killa Saifullah,C.D Zarhaki Doulatzai,Cd/Gd,"100,200",30.78387,68.59488,435-fac1
Balochistan,Killa Saifullah,Killa Saifullah,C.D Batozai,Cd/Gd,"4,671",31.10593,68.73141,436-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Katch Karimzai,Cd/Gd,"4,286",31.05222,68.59937,437-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Sharm Jogezai,Rhc,"12,000",31.03933,68.55433,438-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Sharan Jogezai,Bhu,"9,900",31.03381,68.52812,439-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Kalu Killa,Bhu,"6,175",30.6992,68.73831,440-fac1
Balochistan,Killa Saifullah,Killa Saifullah,C.D Allozai,Cd/Gd,"4,500",30.67245,68.60573,441-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Akhtar Zai,Cd/Gd,"14,418",30.67112,68.49464,442-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Mustafa Karez,Cd/Gd,"2,500",30.82501,69.11549,443-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Landi Mulghazar,Cd/Gd,"4,090",31.03594,69.19589,444-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Gawal Ismailzai,Rhc,"16,590",30.89461,69.09,445-fac1
Balochistan,Killa Saifullah,Muslim Bagh,Auragess,Bhu,"6,900",30.83788,67.70213,446-fac1
Balochistan,Killa Saifullah,Muslim Bagh,Thq Muslim Bagh,Mchc/Chc,"38,490",30.82535,67.74063,447-fac1
Balochistan,Killa Saifullah,Muslim Bagh,Kan Mahtarazai,Rhc,"32,000",30.74052,67.52735,448-fac1
Balochistan,Killa Saifullah,Sub.T.Loi Band,Loi Band,Cd,"5,665",31.24474,37.60455,449-fac1
Balochistan,Killa Saifullah,Sub.T.Loi Band,Sur Ki Karaz,Cd,"3,300",31.17199,67.58085,450-fac1
Balochistan,Killa Saifullah,Sub.T.Loi Band,Murgha Faqarzai,Bhu,"11,197",31.24474,67.60455,451-fac1
Balochistan,Killa Saifullah,Sub.T.Loi Band,Babo,Bhu,"15,000",31.03649,67.84257,452-fac1
Balochistan,Killa Saifullah,Sub.T.Loi Band,Kazh Kuch,Bhu,"4,000",31.00774,67.79591,453-fac1
Balochistan,Killa Saifullah,Sub.T.Loi Band,Aundar Bass,Bhu,"2,500",30.95784,67.79909,454-fac1
Balochistan,Killa Saifullah,Muslim Bagh,Kunchoghi,Bhu,"18,691",30.83161,67.54714,455-fac1
Balochistan,Killa Saifullah,Muslim Bagh,C.D Murghzai,Cd/Gd,"34,160",30.66599,67.89112,456-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Nalisar,Bhu,"12,916",30.833037,68.8177,457-fac1
Balochistan,Killa Saifullah,Muslim Bagh,C.D Badeui,Cd/Gd,"2,015",0,6675.316,458-fac1
Balochistan,Killa Saifullah,Badevi,Badevi,Rhc,"3,541",0,67.50566,459-fac1
Balochistan,Killa Saifullah,Turkha.K.K,C.D Turkha  K.K,Cd/Gd,"1,050",30.843425,68.593311,460-fac1
Balochistan,Killa Saifullah,Muslim Bagh,Barath Cheena,Cd/Gd,"6,000",30.615401,68.796404,461-fac1
Balochistan,Killa Saifullah,Muslim Bagh,Nasai,Bhu,"16,500",30.817454,68.042209,462-fac1
Balochistan,Killa Saifullah,Muslim Bagh,C.D Ganda Mana,Cd/Gd,"6,220",30.38218,68.05262,463-fac1
Balochistan,Killa Saifullah,Killa Saifullah,Shinkai,Bhu,"5,589",30.742658,68.882108,464-fac1
Balochistan,Loralai,Duki,Soomer Khna Korai,Cd/Gd,"3,500",30.31198,69.24676,465-fac1
Balochistan,Loralai,Duki,Khar,Bhu,"4,000",30.29489,69.18593,466-fac1
Balochistan,Loralai,Bori,Moqim Dahri,Bhu,"10,000",30.44888,69.93215,467-fac1
Balochistan,Loralai,Bori,Shahpur Jehania,Rhc,"6,000",30.63063,69.1924,468-fac1
Balochistan,Loralai,Bori,G.D Dang,Cd/Gd, -   ,30.38813,68.90292,469-fac1
Balochistan,Loralai,Bori,Mari Jalbani,Bhu,"12,000",30.45923,69.02854,470-fac1
Balochistan,Loralai,Bori,G.D Punhun Jamali,Cd/Gd,"8,000",30.40736,68.86698,471-fac1
Balochistan,Loralai,Bori,G.D Fazal Keerio,Cd/Gd,"5,300",30.41854,68.84097,472-fac1
Balochistan,Loralai,Bori,60 Miles,Bhu,"3,430",30.39571,68.84387,473-fac1
Balochistan,Loralai,Bori,Mch Centre 60 Miles,Cd/Gd,"10,000",30.39991,68.85177,474-fac1
Balochistan,Loralai,Duki,G.D Brohi Conton Ffactory,Bhu,"10,000",30.28927,69.19901,475-fac1
Balochistan,Loralai,Duki,Gupchani,Bhu,"4,000",30.82066,69.2379,476-fac1
Balochistan,Loralai,Duki,Karam Ali Jamali,Bhu,"5,000",30.25177,69.03653,477-fac1
Balochistan,Loralai,Duki,G.D Niazi Khan Siyal,Bhu,"5,000",30.24053,68.99441,478-fac1
Balochistan,Loralai,Duki,Mch Centre Noor Nawaz Zardari,Bhu,"5,000",30.23043,68.99516,479-fac1
Balochistan,Loralai,Bori,G.D Sydi Chhar,Cd/Gd, -   ,30.56879,68.09516,480-fac1
Balochistan,Loralai,Bori,Shamil Unar,Bhu, -   ,30.55535,67.78814,481-fac1
Balochistan,Loralai,Bori,Hamal Faqir,Bhu, -   ,30.50656,68.29693,482-fac1
Balochistan,Loralai,Bori,Muhammad Khan Magsi,Bhu, -   ,30.36603,68.5457,483-fac1
Balochistan,Loralai,Bori,Sukhho Manahejo,Bhu, -   ,30.31704,68.51653,484-fac1
Balochistan,Loralai,Bori,Mitho Khan Jokhio,Bhu, -   ,30.38894,68.57312,485-fac1
Balochistan,Loralai,Mekhtar,Daulatpur,Rhc, -   ,30.47712,69.36353,486-fac1
Balochistan,Loralai,Mekhtar,G.D Gahand,Bhu, -   ,30.33582,69.25989,487-fac1
Balochistan,Loralai,Mekhtar,Daur,Rhc, -   ,30.42933,69.20536,488-fac1
Balochistan,Loralai,Mekhtar,G.D Karim Bux Brohi,Cd/Gd, -   ,30.50711,69.26522,489-fac1
Balochistan,Loralai,Mekhtar,Chak No. 3,Rhc, -   ,30.51479,69.24824,490-fac1
Balochistan,Loralai,Mekhtar,Budhal Shah,Bhu, -   ,30.46407,69.15583,491-fac1
Balochistan,Loralai,Mekhtar,G.D A.T.I Farm,Cd/Gd, -   ,30.42432,69.05557,492-fac1
Balochistan,Loralai,Mekhtar,G.D Jhoro Khan Sher,Bhu, -   ,30.5406,69.084,493-fac1
Balochistan,Loralai,Mekhtar,68 Mori,Bhu, -   ,30.59503,69.13039,494-fac1
Balochistan,Loralai,Mekhtar,Jam Sahib,Bhu, -   ,30.5092,69.94526,495-fac1
Balochistan,Loralai,Mekhtar,Haberi,Bhu, -   ,30.4298,69.00029,496-fac1
Balochistan,Loralai,Bori,Sansawri,Bhu, -   ,30.4029,68.93869,497-fac1
Balochistan,Loralai,Bori,Qutbi,Bhu, -   ,30.38278,68.80451,498-fac1
Balochistan,Loralai,Bori,G. Urban Disp. Line Para,Cd/Gd, -   ,30.33977,69.74892,499-fac1
Balochistan,Loralai,Bori,Mch Center Manuabad,Bhu, -   ,30.3398,68.74898,500-fac1
Balochistan,Loralai,Bori,Allah Bux Magsi,Bhu, -   ,30.41084,68.69998,501-fac1
Balochistan,Loralai,Mekhtar,Khair Shah,Bhu, -   ,30.50617,69.03478,502-fac1
Balochistan,Loralai,Bori,G.D Allah Bux Kubar,Cd/Gd, -   ,30.40639,69.89328,503-fac1
Balochistan,Loralai,Duki,Bado Mehar,Bhu, -   ,30.02889,68.4796,504-fac1
Balochistan,Loralai,Duki,Kazi Ahmed,Rhc, -   ,30.01735,67.0192,505-fac1
Balochistan,Loralai,Duki,G.D Tohi,Cd/Gd, -   ,30.0136,68.63999,506-fac1
Balochistan,Loralai,Duki,Majeed Kerio,Bhu, -   ,30.0274,68.65127,507-fac1
Balochistan,Loralai,Duki,Mehrabpur,Rhc, -   ,30.01488,68.74237,508-fac1
Balochistan,Loralai,Duki,Govt: Disp: Rahmu Keerio,Rhc, -   ,30.00228,68.70663,509-fac1
