UID,Admin 1,Province PCode,Admin 2,District PCode,Admin 3,Tehsil PCode,Facility,Health Facility Code,Facility Type
12296,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Charbanda,351005,Bhu
12295,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Babaini,351107,Bhu
12294,Khyber Pakhtunkhwa,3,Mardan,51,Katlang,3,Alo,351035,Bhu
12293,Sindh,2,Umerkot,254,Umerkot,25404,Hurabad,254802,Cd
12292,Sindh,2,Umerkot,254,Umerkot,25404,New Chhor,254801,Mtd
12291,Sindh,2,Umerkot,254,Umerkot,25404,Faqir Ameen Mangrio,254979,Rhc
12290,Sindh,2,Umerkot,254,Umerkot,25404,Shewani Mohalla,254095,Mch
12289,Sindh,2,Umerkot,254,Umerkot,25404,Khan Sahib Atta Mohdpalli,254090,Cd
12288,Sindh,2,Umerkot,254,Umerkot,25404,Dhoronaro,254078,Rhc
12287,Sindh,2,Umerkot,254,Umerkot,25404,Chhor,254077,Rhc
12286,Sindh,2,Umerkot,254,Umerkot,25404,Dhq Hospital Umerkot,254065,Dhq
12285,Sindh,2,Umerkot,254,Umerkot,25404,Okraro Chanhia,254058,Bhu
12284,Sindh,2,Umerkot,254,Umerkot,25404,Manhendro Jo Par,254057,Bhu
12283,Sindh,2,Umerkot,254,Umerkot,25404,Moula Bux Rajar,254056,Bhu
12282,Sindh,2,Umerkot,254,Umerkot,25404,Rana Jagir,254055,Bhu
12281,Sindh,2,Umerkot,254,Umerkot,25404,Khokhrapar,254053,Rhc
12280,Sindh,2,Umerkot,254,Umerkot,25404,Hyder Farm,254051,Rhc
12279,Sindh,2,Umerkot,254,Umerkot,25404,Faqir Ali Bux Halepoto,254048,Bhu
12278,Sindh,2,Umerkot,254,Umerkot,25404,Faqir Abdullah @Janhero,254047,Bhu
12277,Sindh,2,Umerkot,254,Umerkot,25404,Mir Digu,254046,Bhu
12276,Sindh,2,Umerkot,254,Umerkot,25404,Ahori Farm,254045,Bhu
12275,Sindh,2,Umerkot,254,Umerkot,25404,Kerllo,254015,Cd
12274,Sindh,2,Umerkot,254,Umerkot,25404,Noor Mohd Mangrio,254010,Bhu
12272,Sindh,2,Umerkot,254,Umerkot,25404,Ismail Nohri,254007,Cd
12273,Sindh,2,Umerkot,254,Umerkot,25404,Muzafer Hussain Shah @ Dhanasar,254009,Cd
10846,Balochistan,4,Killa Saifullah,462,Killa Saifullah,462001,Urgas,462007,Bhu
10845,Balochistan,4,Killa Saifullah,462,Killa Saifullah,462001,Nalisar,462003,Bhu
4803,Balochistan,4,Chagai,441,Nokundi,44102,Nokundi,441051,Rhc
4801,Balochistan,4,Chagai,441,Dalbandin,44101,Chagai Village,441029,Rhc
4802,Balochistan,4,Chagai,441,Dalbandin,44101,Dalbandin,441050,Rhc
4799,Balochistan,4,Chagai,441,Dalbandin,44101,Mch Centre Dalbandin,441047,
4800,Balochistan,4,Chagai,441,Nokundi,44102,Mch Centre Nokundi,441048,
4797,Balochistan,4,Chagai,441,Dalbandin,44101,Dhq Hospitalrhr Prince Fahad,441045,
4798,Balochistan,4,Chagai,441,Dalbandin,44101,Mch Centre Chagai Village,441046,
4796,Balochistan,4,Chagai,441,Taftan,44103,Rdc Camp Sandak,441042,Cd
4794,Balochistan,4,Chagai,441,Nokundi,44102,Kachow,441034,Cd
4795,Balochistan,4,Chagai,441,Taftan,44103,Pak Railway Nushki,441041,Cd
4792,Balochistan,4,Chagai,441,Dalbandin,44101,Pak Railway Dalbandin,441040,Cd
4793,Balochistan,4,Chagai,441,Nokundi,44102,Julli,441033,Cd
4791,Balochistan,4,Chagai,441,Dalbandin,44101,Lashkerap,441023,Cd
4790,Balochistan,4,Chagai,441,Dalbandin,44101,Kunrack Haji Dad Khuda,441053,Cd
4789,Balochistan,4,Chagai,441,Dalbandin,44101,Knadir Khan,441056,Cd
4788,Balochistan,4,Chagai,441,Dalbandin,44101,Dispensary Haji M Anwar Barab,441064,Cd
4787,Balochistan,4,Chagai,441,Dalbandin,44101,Dispensary Afzal Got Mir Khan,441063,Cd
4786,Balochistan,4,Chagai,441,Dalbandin,44101,Dispensary Malik Khuda Nazar,441062,Cd
4785,Balochistan,4,Chagai,441,Dalbandin,44101,Dil Murad,431052,Cd
4784,Balochistan,4,Chagai,441,Dalbandin,44101,Aminabad,441025,Cd
4782,Balochistan,4,Chagai,441,Nokundi,44102,Taftan,441022,Bhu
4783,Balochistan,4,Chagai,441,Dalbandin,44101,Amari,441026,Cd
4781,Balochistan,4,Chagai,441,Nokundi,44102,Rajey,441019,Bhu
4780,Balochistan,4,Chagai,441,Nokundi,44102,Kirtaka,441011,Bhu
4779,Balochistan,4,Chagai,441,Dalbandin,44101,Yek Mach,441038,Bhu
4777,Balochistan,4,Chagai,441,Dalbandin,44101,Posti,441018,Bhu
4778,Balochistan,4,Chagai,441,Dalbandin,44101,Ser Geshah,441021,Bhu
4776,Balochistan,4,Chagai,441,Dalbandin,44101,Pate Ghnoco,441017,Bhu
4775,Balochistan,4,Chagai,441,Dalbandin,44101,Padag,441016,Bhu
4774,Balochistan,4,Chagai,441,Dalbandin,44101,Kani,441010,Bhu
4773,Balochistan,4,Chagai,441,Dalbandin,44101,Chiater,441006,Bhu
4772,Balochistan,4,Chagai,441,Dalbandin,44101,Char Sar,441005,Bhu
4771,Balochistan,4,Chagai,441,Dalbandin,44101,Baslani,441003,Bhu
4770,Balochistan,4,Kharan,412,Kharan,41201,Tb Clinic Dhq Hospital Kharan,412080,
4769,Balochistan,4,Kharan,412,Kharan,41201,Mch Centre Patkin,412047,
4768,Balochistan,4,Kharan,412,Kharan,41201,Mch Centre Kharan,412046,
4767,Balochistan,4,Kharan,412,Kharan,41201,412045  Dhq Hospital Kharan,412083,
4766,Balochistan,4,Kharan,412,Kharan,41201,Zoorabad,412059,Cd
4765,Balochistan,4,Kharan,412,Kharan,41201,Tump Village,412055,Cd
4763,Balochistan,4,Kharan,412,Kharan,41201,Tagap,412038,Cd
4764,Balochistan,4,Kharan,412,Kharan,41201,Tohmulk,412067,Cd
4762,Balochistan,4,Kharan,412,Kharan,41201,Sibi Village,412054,Cd
4760,Balochistan,4,Kharan,412,Kharan,41201,Noroz Kalat,412032,Cd
4761,Balochistan,4,Kharan,412,Kharan,41201,Purpate,412057,Cd
4759,Balochistan,4,Kharan,412,Kharan,41201,Kootan,412030,Cd
4758,Balochistan,4,Kharan,412,Kharan,41201,Kootam,412084,Cd
4757,Balochistan,4,Kharan,412,Kharan,41201,Gwazagai,412053,Cd
4756,Balochistan,4,Kharan,412,Kharan,41201,Garuk,412027,Cd
4754,Balochistan,4,Kharan,412,Kharan,41201,Bedi,412024,Cd
4755,Balochistan,4,Kharan,412,Kharan,41201,Buddo Kubdani,412056,Cd
4753,Balochistan,4,Kharan,412,Kharan,41201,Ulmarge,412022,Bhu
4752,Balochistan,4,Kharan,412,Kharan,41201,Sarawan,412051,Bhu
4751,Balochistan,4,Kharan,412,Kharan,41201,Saragai,412017,Bhu
4750,Balochistan,4,Kharan,412,Kharan,41201,Patkin,412033,Bhu
4749,Balochistan,4,Kharan,412,Kharan,41201,Lijji,412050,Bhu
4748,Balochistan,4,Kharan,412,Kharan,41201,Kohak,412012,Bhu
4747,Balochistan,4,Kharan,412,Kharan,41201,Jungle,412006,Bhu
4746,Balochistan,4,Kharan,412,Kharan,41201,Joda Kalat,412049,Bhu
4745,Balochistan,4,Kharan,412,Kharan,41201,Jamak,412009,Bhu
4744,Balochistan,4,Kharan,412,Kharan,41201,Hurrao,412007,Bhu
4743,Balochistan,4,Kharan,412,Kharan,41201,Erri Kalag,412026,Bhu
4742,Balochistan,4,Nushki,445,Nushki,44501,Tb Clinic Dhq Hospital Nushki,441060,
4741,Balochistan,4,Nushki,445,Nushki,44501,Shs Unit Nushki,441043,
4740,Balochistan,4,Nushki,445,Nushki,44501,Kishingi,441012,Rhc
4739,Balochistan,4,Nushki,445,Nushki,44501,Ahmed Wal,445007,Rhc
4738,Balochistan,4,Nushki,445,Nushki,44501,Mobile Dispensary Nushki,441044,
4735,Balochistan,4,Nushki,445,Nushki,44501,Dhq Hospital Nushki,441049,
4736,Balochistan,4,Nushki,445,Nushki,44501,Mch Ctr Killi Sharif Khan,445003,
4737,Balochistan,4,Nushki,445,Nushki,44501,Mch Ctr Nushki,445002,
4734,Balochistan,4,Nushki,445,Nushki,44501,Killi Sardar Abdul Samad,445012,Cd
4733,Balochistan,4,Nushki,445,Nushki,44501,Shakerab,445011,Cd
4731,Balochistan,4,Nushki,445,Nushki,44501,Nook Joo,445009,Cd
4732,Balochistan,4,Nushki,445,Nushki,44501,Kochaki Chah,445010,Cd
4730,Balochistan,4,Nushki,445,Nushki,44501,Umer Shah,445008,Cd
4729,Balochistan,4,Nushki,445,Nushki,44501,Zangi Nawar,441039,Cd
4728,Balochistan,4,Nushki,445,Nushki,44501,Qabool,445004,Cd
4727,Balochistan,4,Nushki,445,Nushki,44501,Killi Landi Mehmoodzai,441035,Cd
4725,Balochistan,4,Nushki,445,Nushki,44501,Galangoor,441008,Cd
4726,Balochistan,4,Nushki,445,Nushki,44501,Killi Haji Muhammad Noor,441057,Cd
4724,Balochistan,4,Nushki,445,Nushki,44501,Essa Chah,441032,Cd
4722,Balochistan,4,Nushki,445,Nushki,44501,Badal Kareez,441028,Cd
4723,Balochistan,4,Nushki,445,Nushki,44501,Darzi Chah,441030,Cd
4721,Balochistan,4,Nushki,445,Nushki,44501,Azad Khan Kishingi,445005,Cd
4720,Balochistan,4,Nushki,445,Nushki,44501,Anam Bostan,441027,Cd
4719,Balochistan,4,Nushki,445,Nushki,44501,Zaro Chah,441024,Bhu
4718,Balochistan,4,Nushki,445,Nushki,44501,Reko,441020,Bhu
4717,Balochistan,4,Nushki,445,Nushki,44501,Mengle I,441037,Bhu
4716,Balochistan,4,Nushki,445,Nushki,44501,Mengal Ii,441002,Bhu
4715,Balochistan,4,Nushki,445,Nushki,44501,Mal,441015,Bhu
4714,Balochistan,4,Nushki,445,Nushki,44501,Kochal Mal,441013,Bhu
4713,Balochistan,4,Nushki,445,Nushki,44501,Jamaldini,441009,Bhu
4712,Balochistan,4,Nushki,445,Nushki,44501,Hazar Juft,441058,Bhu
4711,Balochistan,4,Nushki,445,Nushki,44501,Dedar Mal,441007,Bhu
4710,Balochistan,4,Nushki,445,Nushki,44501,Batto,441004,Bhu
4709,Balochistan,4,Mastung,415,Mastung,0,Ashikhan Parkani,415039,Cd
4707,Balochistan,4,Mastung,415,Mastung,0,Shapch,415037,Cd
4708,Balochistan,4,Mastung,415,Mastung,0,Tb Clinic Dhq Hospital,415038,Oth
4706,Balochistan,4,Mastung,415,Mastung,0,Khad Koocha,415036,Cd
4705,Balochistan,4,Mastung,415,Mastung,0,Killi Noraz Dashat,415034,Cd
4704,Balochistan,4,Mastung,415,Mastung,0,Mohammad Shahi,415030,Cd
4703,Balochistan,4,Mastung,415,Mastung,0,Faizabad,415028,Bhu
4702,Balochistan,4,Mastung,415,Mastung,0,Ash Khan Rodeni,415027,Bhu
4701,Balochistan,4,Mastung,415,Mastung,0,Rodeni,415026,Cd
4700,Balochistan,4,Mastung,415,Mastung,0,Mastung,415025,Mch
4699,Balochistan,4,Mastung,415,Mastung,0,Dashte Matora,415024,Mch
4698,Balochistan,4,Mastung,415,Mastung,0,Dhq Hospital,415023,Dhq
4697,Balochistan,4,Mastung,415,Mastung,0,Mobile Dispensary,415019,Oth
4696,Balochistan,4,Mastung,415,Mastung,0,Spezand,415018,Bhu
4695,Balochistan,4,Mastung,415,Mastung,0,Mastung Road Wali Khan,415017,Bhu
4694,Balochistan,4,Mastung,415,Mastung,0,Kirdgap,415016,Cd
4693,Balochistan,4,Mastung,415,Mastung,0,Kareez Noth,415015,Bhu
4692,Balochistan,4,Mastung,415,Mastung,0,Kanak,415014,Rhc
4691,Balochistan,4,Mastung,415,Mastung,0,Dringer,415013,Cd
4690,Balochistan,4,Mastung,415,Mastung,0,Sorgaz,415011,Bhu
4689,Balochistan,4,Mastung,415,Mastung,0,Shereenab,415010,Bhu
4688,Balochistan,4,Mastung,415,Mastung,0,Pring Abad,415009,Bhu
4687,Balochistan,4,Mastung,415,Mastung,0,Killi Pasand Khan,415007,Bhu
4686,Balochistan,4,Mastung,415,Mastung,0,Khad Kocha,415006,Bhu
4685,Balochistan,4,Mastung,415,Mastung,0,Isplangi,415005,Rhc
4683,Balochistan,4,Mastung,415,Mastung,0,Dasht Kumbala,415003,Bhu
4684,Balochistan,4,Mastung,415,Mastung,0,Ghulam Pranz,415004,Bhu
4682,Balochistan,4,Mastung,415,Mastung,0,Basham,415002,Bhu
4681,Balochistan,4,Mastung,415,Mastung,0,Babri,415001,Bhu
4679,Balochistan,4,Kech,417,Turbat,0,Mch Center Absar,423068,Mch
4680,Balochistan,4,Kech,417,Turbat,0,Mch Turbat,423071,Mch
4678,Balochistan,4,Kech,417,Turbat,0,Leprose Hospital Kech,423111,Lch
4677,Balochistan,4,Kech,417,Turbat,0,Dhq Hospital Turbat,423066,Dhq
4676,Balochistan,4,Kech,417,Turbat,0,Nasirabad,423075,Rhc
4675,Balochistan,4,Kech,417,Turbat,0,Kalatuk,423045,Rhc
4674,Balochistan,4,Kech,417,Turbat,0,Gwarkoop,423011,Rhc
4673,Balochistan,4,Kech,417,Turbat,0,Pidark,423054,Rhc
4672,Balochistan,4,Kech,417,Turbat,0,Solani,423117,Cd
4671,Balochistan,4,Kech,417,Turbat,0,Shaeykehn,423058,Cd
4670,Balochistan,4,Kech,417,Turbat,0,Shahrak,423060,Cd
4669,Balochistan,4,Kech,417,Turbat,0,Dramkool,423082,Cd
4668,Balochistan,4,Kech,417,Turbat,0,Pathankahoor,423091,Cd
4666,Balochistan,4,Kech,417,Turbat,0,Dehet,423035,Cd
4667,Balochistan,4,Kech,417,Turbat,0,Parikehn,423053,Cd
4665,Balochistan,4,Kech,417,Turbat,0,Merri,423049,Cd
4664,Balochistan,4,Kech,417,Turbat,0,Meno,423116,Cd
4662,Balochistan,4,Kech,417,Turbat,0,Kallag Turbat,423044,Cd
4663,Balochistan,4,Kech,417,Turbat,0,Koshkalat,423046,Cd
4661,Balochistan,4,Kech,417,Turbat,0,Jamak,423083,Cd
4660,Balochistan,4,Kech,417,Turbat,0,Gwarkoop,423103,Cd
4659,Balochistan,4,Kech,417,Turbat,0,Goodi,423039,Cd
4658,Balochistan,4,Kech,417,Turbat,0,Ginnah,423038,Cd
4657,Balochistan,4,Kech,417,Turbat,0,Geebon,423036,Cd
4656,Balochistan,4,Kech,417,Turbat,0,Sarikehn,423057,Bhu
4655,Balochistan,4,Kech,417,Turbat,0,Nodiz,423050,Bhu
4654,Balochistan,4,Kech,417,Turbat,0,Shahitump,423059,Bhu
4653,Balochistan,4,Kech,417,Turbat,0,Gokdan,423040,Bhu
4652,Balochistan,4,Kech,417,Turbat,0,Danook,423084,Bhu
4650,Balochistan,4,Kech,417,Turbat,0,Sami,423025,Bhu
4651,Balochistan,4,Kech,417,Turbat,0,Behman,423031,Bhu
4649,Balochistan,4,Kech,417,Turbat,0,Jusak,423016,Bhu
4648,Balochistan,4,Kech,417,Turbat,0,Hootabad,423014,Bhu
4647,Balochistan,4,Kech,417,Turbat,0,Hoshab,423041,Bhu
4646,Balochistan,4,Kech,417,Turbat,0,Hirrok,423013,Bhu
4645,Balochistan,4,Kech,417,Turbat,0,Dandar,423077,Bhu
4644,Balochistan,4,Kech,417,Turbat,0,Balgather,423004,Bhu
4643,Balochistan,4,Kech,417,Turbat,0,Absar,423030,Bhu
4642,Balochistan,4,Kech,417,Tump,0,Tump,423076,Rhc
4641,Balochistan,4,Kech,417,Tump,0,Mand,423074,Rhc
4640,Balochistan,4,Kech,417,Tump,0,Mch Center Tump,423070,Mch
4639,Balochistan,4,Kech,417,Tump,0,Mch Center Mand,423069,Mch
4638,Balochistan,4,Kech,417,Tump,0,Tegran,423062,Cd
4637,Balochistan,4,Kech,417,Tump,0,Nazarabad,423052,Cd
4636,Balochistan,4,Kech,417,Tump,0,Kunshkalat,423087,Cd
4635,Balochistan,4,Kech,417,Tump,0,Balicha,423032,Cd
4634,Balochistan,4,Kech,417,Tump,0,Readag,423055,Bhu
4633,Balochistan,4,Kech,417,Tump,0,Pullabd,423024,Bhu
4632,Balochistan,4,Kech,417,Tump,0,Kohad,423019,Bhu
4631,Balochistan,4,Kech,417,Tump,0,Kalahoo,423020,Bhu
4630,Balochistan,4,Kech,417,Tump,0,Goubrd,425012,Bhu
4629,Balochistan,4,Kech,417,Tump,0,Bullo,423006,Bhu
4628,Balochistan,4,Kech,417,Tump,0,Aspikehn,423015,Bhu
4625,Balochistan,4,Kech,417,Dasht,0,Balnigore,423005,Rhc
4626,Balochistan,4,Kech,417,Dasht,0,Kuddan,423073,Rhc
4627,Balochistan,4,Kech,417,Dasht,0,Zarinbug,423029,Rhc
4624,Balochistan,4,Kech,417,Dasht,0,Langasi,423048,Cd
4623,Balochistan,4,Kech,417,Dasht,0,Kumbil,423096,Cd
4622,Balochistan,4,Kech,417,Dasht,0,Kalaeero,423034,Cd
4621,Balochistan,4,Kech,417,Dasht,0,Jan Muhd Bazar,423042,Cd
4620,Balochistan,4,Kech,417,Dasht,0,Kuntidar,423021,Bhu
4619,Balochistan,4,Kech,417,Dasht,0,Kunchti,423017,Bhu
4618,Balochistan,4,Kech,417,Dasht,0,Kashap,423018,Bhu
4617,Balochistan,4,Kech,417,Dasht,0,Darchkoo,423008,Bhu
4616,Balochistan,4,Kech,417,Dasht,0,Bashloi,423022,Bhu
4615,Balochistan,4,Kech,417,Buleda,0,Buleda,423072,Rhc
4614,Balochistan,4,Kech,417,Buleda,0,Solo,423095,Cd
4613,Balochistan,4,Kech,417,Buleda,0,Menaz,423033,Cd
4612,Balochistan,4,Kech,417,Buleda,0,Koshk,423047,Cd
4610,Balochistan,4,Kech,417,Buleda,0,Tehdaim,423098,Bhu
4611,Balochistan,4,Kech,417,Buleda,0,Tehthanignitqn,423027,Bhu
4609,Balochistan,4,Kech,417,,0,Durbly,42007,Bhu
12328,Khyber Pakhtunkhwa,3,Mardan,51,Katlang,3,Kohi Bermol,351020,Bhu
12327,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Sheikh Yousaf,351032,Bhu
12326,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Khazana Dheri,351018,Bhu
12325,Khyber Pakhtunkhwa,3,Mardan,51,Takht Bhai,2,Baizo Kharki,351036,Bhu
12324,Khyber Pakhtunkhwa,3,Mardan,51,Katlang,3,Type-D Hospital Katlang,351089,Hosp
12323,Khyber Pakhtunkhwa,3,Mardan,51,Katlang,3,Kati Garhi,351017,Bhu
12322,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Kata Khat,351040,Bhu
12321,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Qasim,351029,Bhu
12320,Khyber Pakhtunkhwa,3,Mardan,51,Katlang,3,Jamal Garhi,351015,Bhu
12319,Khyber Pakhtunkhwa,3,Mardan,51,Takht Bhai,2,Jalala,351038,Bhu
12318,Khyber Pakhtunkhwa,3,Mardan,51,Takht Bhai,2,Hathian,351037,Bhu
12317,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Gumbat,351088,Rhc
12316,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Gujrat,351057,Cd
12315,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Gujar Garhi,351012,Bhu
12314,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Bago Banda,351004,Bhu
12304,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Chargulli,351006,Bhu
12305,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Shc Khair Abad,351093,Shc
12300,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Shahbaz Garhi,351090,Rhc
12301,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Rustam,351030,Bhu
12302,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Aman Kot,351001,Bhu
12313,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Ghala Dher,351016,Bhu
12312,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Garhyala,351014,Bhu
12310,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Garhi Daulatzai,351011,Bhu
12311,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Garhi Ismailzai,351010,Bhu
12309,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Kodinaka,351019,Bhu
12306,Khyber Pakhtunkhwa,3,Mardan,51,Takht Bhai,2,Thq Takht Bhai,351092,Thq
12308,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Fathma,351009,Bhu
12307,Khyber Pakhtunkhwa,3,Mardan,51,Katlang,3,Dheri Lekpani,351008,Bhu
10733,Balochistan,4,Gwadar,421,Gwadar,42101,Chikalmati,421004,Bhu
4567,Balochistan,4,Washuk,4121,Washuk,42101,Sorgazo,412037,Cd
4568,Balochistan,4,Washuk,4121,Washuk,42101,Qumber,412074,Cd
4565,Balochistan,4,Washuk,4121,Washuk,42101,Killi Mohd Wafa,412073,Cd
4566,Balochistan,4,Washuk,4121,Washuk,42101,Showgdi,417002,Cd
4564,Balochistan,4,Washuk,4121,Washuk,42101,Jangian,412029,Cd
4563,Balochistan,4,Washuk,4121,Washuk,42101,Ghulam Mustofa Zerd,412081,Cd
4561,Balochistan,4,Washuk,4121,Washuk,42101,Washuk,412039,Bhu
4562,Balochistan,4,Washuk,4121,Washuk,42101,Abbabkri Soro,412023,Cd
4560,Balochistan,4,Washuk,4121,Washuk,42101,Shimshi,412019,Bhu
4559,Balochistan,4,Washuk,4121,Washuk,42101,Shimshan,412061,Bhu
4558,Balochistan,4,Washuk,4121,Washuk,42101,Salam Baig,412016,Bhu
4557,Balochistan,4,Washuk,4121,Washuk,42101,Pluntak,412015,Bhu
4556,Balochistan,4,Washuk,4121,Washuk,42101,Khurmagi,412013,Bhu
4555,Balochistan,4,Washuk,4121,Washuk,42101,Delley Kallagan,412005,Bhu
4554,Balochistan,4,Washuk,4121,Washuk,42101,Baloch Abad,412043,Bhu
12654,Sindh,2,Karachi Central,221,Bin Qasim Town,22162,Juma Himayati,221012,Bhu
4552,Balochistan,4,Washuk,4121,Mashkel,412102,Mch Center,412078,Mch
4551,Balochistan,4,Washuk,4121,Mashkel,412102,Ladgasht,412001,Rhc
4550,Balochistan,4,Washuk,4121,Mashkel,412102,Patkan,412034,Cd
4549,Balochistan,4,Washuk,4121,Mashkel,412102,Tagaz Kund,412066,Cd
4548,Balochistan,4,Washuk,4121,Mashkel,412102,Penyam Kariz,412035,Cd
4547,Balochistan,4,Washuk,4121,Mashkel,412102,Nokcha,412069,Cd
4545,Balochistan,4,Washuk,4121,Mashkel,412102,Kalag Mashkel,412031,Cd
4546,Balochistan,4,Washuk,4121,Mashkel,412102,Lukkur,412082,Cd
4544,Balochistan,4,Washuk,4121,Mashkel,412102,Hahugo,412028,Cd
4543,Balochistan,4,Washuk,4121,Mashkel,412102,Sotgan,412077,Cd
4542,Balochistan,4,Washuk,4121,Mashkel,412102,Passi,412014,Bhu
4540,Balochistan,4,Washuk,4121,Besema,412103,Siahozai,412021,Bhu
4541,Balochistan,4,Washuk,4121,Besema,412103,Civil Hospital Besema,412002,Hospital
4539,Balochistan,4,Washuk,4121,Besema,412103,Shinger,412020,Bhu
4538,Balochistan,4,Washuk,4121,Besema,412103,Sherinza,412018,Bhu
4537,Balochistan,4,Washuk,4121,Besema,412103,Nag,412068,Bhu
4535,Balochistan,4,Washuk,4121,Besema,412103,Jat Nag,412010,Bhu
4536,Balochistan,4,Washuk,4121,Besema,412103,Kurragai,412011,Bhu
4534,Balochistan,4,Washuk,4121,Besema,412103,Hussain Zai,412008,Bhu
4533,Balochistan,4,Washuk,4121,Besema,412103,Damag,412004,Bhu
4532,Balochistan,4,Washuk,4121,Besema,412103,Beront,412003,Bhu
4530,Balochistan,4,Sibi,4531,Lehri,453001,Khanoo,453119,Cd
4531,Balochistan,4,Sibi,4531,Lehri,453001,Trehar,453117,Cd
4529,Balochistan,4,Sibi,4531,Lehri,453001,Wazir Machi,453113,Cd
4528,Balochistan,4,Sibi,4531,Lehri,453001,Kach Allah Wah,453039,Cd
4527,Balochistan,4,Sibi,4531,Lehri,453001,Tehri Abdul Rehman,453093,Bhu
4526,Balochistan,4,Sibi,4531,Lehri,453001,Railo Mian Khan,453090,Bhu
4525,Balochistan,4,Sibi,4531,Sibi,453002,Talli,453037,Rhc
4524,Balochistan,4,Sibi,4531,Sibi,453002,Mch Talli,453054,Mch
4523,Balochistan,4,Sibi,4531,Sibi,453002,Mengal Gola,453032,Cd
4521,Balochistan,4,Sibi,4531,Sibi,453002,Tb Clinic,453118,Tb Clinic
4522,Balochistan,4,Sibi,4531,Sibi,453002,Sultan Kot,453021,Bhu
4519,Balochistan,4,Sibi,4531,Sibi,453002,Mch Sibi,453052,Mch
4520,Balochistan,4,Sibi,4531,Sibi,453002,School Health Services,453043,Shs
4518,Balochistan,4,Sibi,4531,Sibi,453002,Dhq Hospital,453046,Dhqh
4517,Balochistan,4,Sibi,4531,Sibi,453002,Pir Ismail Shah,453036,Cd
4516,Balochistan,4,Sibi,4531,Sibi,453002,Sangan,453035,Cd
4514,Balochistan,4,Sibi,4531,Sibi,453002,Kutt,453029,Cd
4515,Balochistan,4,Sibi,4531,Sibi,453002,Mundai,453019,Cd
4513,Balochistan,4,Sibi,4531,Sibi,453002,Badra,453003,Bhu
4512,Balochistan,4,Sibi,4531,Sibi,453002,Ghulam Nabi Safi,453038,Cd
4511,Balochistan,4,Sibi,4531,Sibi,453002,Marghzani,453030,Cd
4510,Balochistan,4,Sibi,4531,Sibi,453002,Bostanzai,453006,Bhu
4509,Balochistan,4,Sibi,4531,Sibi,453002,Dehpal Kolan,453008,Bhu
4508,Balochistan,4,Sibi,4531,Sibi,453002,Bakhra,453004,Bhu
4507,Balochistan,4,Sibi,4531,Sibi,453002,Hanbi,453024,Cd
4505,Balochistan,4,Sibi,4531,Sibi,453002,Mall Gorgage,453018,Bhu
4506,Balochistan,4,Sibi,4531,Sibi,453002,Mall Hara,453017,Cd
4503,Balochistan,4,Sibi,4531,Sibi,453002,Chandia,453007,Bhu
4504,Balochistan,4,Sibi,4531,Sibi,453002,Mall Gishkori,453016,Bhu
4501,Balochistan,4,Sibi,4531,Sibi,453002,Mch Kurrak,453050,Mch
4502,Balochistan,4,Sibi,4531,Lehri,453001,Lehri,453056,Rhc
4499,Balochistan,4,Sibi,4531,Sibi,453002,Mch Khajjak,453051,Mch
4500,Balochistan,4,Sibi,4531,Sibi,453002,Luni,453055,Rhc
4498,Balochistan,4,Sibi,4531,Sibi,453002,Gloo Shehr,453023,Cd
4496,Balochistan,4,Sibi,4531,Sibi,453002,Kurrak,453015,Bhu
4497,Balochistan,4,Sibi,4531,Sibi,453002,Khajjak,453026,Bhu
4495,Balochistan,4,Sibi,4531,Lehri,453001,Khairwah,453084,Bhu
4494,Balochistan,4,Sibi,4531,Lehri,453001,Kat Bar Sharif,453116,Cd
4493,Balochistan,4,Sibi,4531,Lehri,453001,Tunnia,453094,Bhu
4492,Balochistan,4,Sibi,4531,Lehri,453001,Bakhtyar Abad,453010,Bhu
4490,Balochistan,4,Quetta,443,Quetta,443001,Panjpai,443159,Mch
4491,Balochistan,4,Quetta,443,Quetta,443001,Mohammad Khail,443512,Bhu
12303,Khyber Pakhtunkhwa,3,Mardan,51,Mardan,1,Chack Mardan,351007,Bhu
4489,Balochistan,4,Quetta,443,Quetta,443001,Umarabad,443158,Bhu
