Admin 1,Admin 2,Admin 2,Facility,HF_Type,Latitude,Longitude,ID,
Sindh,Shikarpur,Shikarpur,BHU Jagan,BHU,0.000000,0.000000,1972,
Sindh,Shikarpur,Garhi Yasin,Dakhan,BHU,27.801100,68.401430,1973,
Sindh,Shikarpur,Garhi Yasin,Chatto Mangi,BHU,27.761790,68.384040,1974,
Sindh,Shikarpur,Garhi Yasin,Thari,BHU,27.757440,68.453920,1975,
Sindh,Shikarpur,Khan Pur,Muhammad A Bagh,BHU,27.930230,68.874960,1976,
Sindh,Shikarpur,Lakhi,BHU Esso Tanwari,BHU,0.000000,0.000000,1977,
Sindh,Shikarpur,Lakhi,Nimro,BHU,27.863580,68.761250,1978,
Sindh,Shikarpur,Lakhi,BHU Jhali Kalwari,BHU,0.000000,0.000000,1979,
Sindh,Shikarpur,Lakhi,Jahan Khan,BHU,27.794280,68.767570,1980,
Sindh,Shikarpur,Lakhi,BHU Ruk,BHU,0.000000,0.000000,1981,
Sindh,Shikarpur,SHIKARPUR,RHC Napirabad,RHC,0.000000,0.000000,1982,
Sindh,Shikarpur,Garhi Yaeen,Garhi Yaseen,RHC,27.912520,68.511240,1983,
Sindh,Shikarpur,SHIKARPUR,RHC Rahimabad,RHC,0.000000,0.000000,1984,
Sindh,Shikarpur,SHIKARPUR,Sultankot,RHC,28.069050,68.590050,1985,
Sindh,Shikarpur,Khanpur,Khanpur,RHC,28.001450,68.724420,1986,
Sindh,Shikarpur,Lakhi,Chak,RHC,27.867280,68.830970,1987,
Sindh,Shikarpur,Khanpur,RHC Mian Sahib,RHC,0.000000,0.000000,1988,
Sindh,Shikarpur,SHIKARPUR,SHC Haji Fateh M(G)High SchoolKat Mali,SHC,0.000000,0.000000,1989,
Sindh,Shikarpur,SHIKARPUR,SHC Govt.Primary School Qazi Muhallah,SHC,0.000000,0.000000,1990,
Sindh,Shikarpur,SHIKARPUR,SHC City High School Qazi Muhallah,SHC,0.000000,0.000000,1991,
Sindh,Shikarpur,SHIKARPUR,MCH Centre Hiranand Ganga Bai Hospital,MCHC/CHC,0.000000,0.000000,1992,
Sindh,Shikarpur,Khanpur,Govt.Disp.Sardar Khadim Hussain Jatoi,CD/GD,0.000000,0.000000,1993,
Sindh,Shikarpur,Khanpur,Govt.Disp.Sardarpur,CD/GD,0.000000,0.000000,1994,
Sindh,Shikarpur,Khanpur,Govt.Disp.Haji Zangi KhanBrohi,CD/GD,0.000000,0.000000,1995,
Sindh,Shikarpur,Lakhi,D.C. Disp. Khabri,CD/GD,0.000000,0.000000,1996,
Sindh,Shikarpur,Lakhi,Bhirkan,CD/GD,27.841050,68.794800,1997,
Sindh,Shikarpur,Lakhi,Rajo Labano,CD/GD,27.852830,68.698600,1998,
Sindh,Shikarpur,Lakhi,Budh Goth,CD/GD,27.828190,68.798470,1999,
Sindh,Shikarpur,Lakhi,Govt.Disp.Muhamamd Mithal,CD/GD,0.000000,0.000000,2000,
Sindh,Shikarpur,Lakhi,Borirri,CD/GD,27.967110,68.780070,2001,
Sindh,Shikarpur,Garhi Yasin,DCD Nawab Pirzado,CD/GD,0.000000,0.000000,2002,
Sindh,Shikarpur,Garhi Yasin,Ep: Disp. Dawood Ji Wandh,CD/GD,0.000000,0.000000,2003,
Sindh,Shikarpur,Shikarpur,DCD Boojo Napar,CD/GD,0.000000,0.000000,2004,
Sindh,Shikarpur,Shikarpur,DCD Wakro,CD/GD,0.000000,0.000000,2005,
Sindh,Shikarpur,Shikarpur,Chodio Sodhayo,CD/GD,28.128710,68.522820,2006,
Sindh,Shikarpur,Garhiyasin,G.D Aarejo Goth,CD/GD,0.000000,0.000000,2007,
Sindh,Shikarpur,Khanpur,Qadir Bux Pahore,CD/GD,0.000000,0.000000,2008,
Sindh,Shikarpur,Shikarpur,Hayat Junejo,CD/GD,28.007160,68.644550,2009,
Sindh,Shikarpur,Shikarpur,Police Disp.,CD/GD,0.000000,0.000000,2010,
Sindh,Shikarpur,Shikarpur,New Laliyoon,CD/GD,27.981790,68.667610,2011,
Sindh,SUKKUR,New Sukkur,Arain,MCHC/CHC,27.732000,68.799670,2012,
Sindh,SUKKUR,Sukku,Army free Medical camp 28 Punjab,FAP,0.000000,0.000000,2013,
Sindh,SUKKUR,Sukku,Jafarabad,CD/GD,27.751530,68.821020,2014,
Sindh,SUKKUR,Sukku,Azizabad,BHU,27.716230,68.863940,2015,
Sindh,SUKKUR,Sukku,Naserabad,CD/GD,27.743690,68.826670,2016,
Sindh,SUKKUR,Pano Akil,Faiz Muhammad Jatoi,CD/GD,0.000000,0.000000,2017,
Sindh,SUKKUR,Pano Akil,Samoo Chachar,BHU,27.854140,69.112270,2018,
Sindh,SUKKUR,Pano Akil,BHU Qasimpur,BHU,27.761860,68.044110,2019,
Sindh,SUKKUR,Rohri,Kandri,BHU,27.537260,68.840250,2020,
Sindh,SUKKUR,Rohri,Kandrha,RHC,27.786160,68.855860,2021,
Sindh,SUKKUR,Rohri,Darawhan,BHU,27.510010,68.858750,2022,
Sindh,SUKKUR,Salhapat,Camp,FAP,27.343470,68.985850,2023,
Sindh,SUKKUR,Salhapat,Garo,BHU,27.390880,69.003710,2024,
Sindh,SUKKUR,Salhapat,Salhapat,BHU,27.521400,69.048120,2025,
Sindh,SUKKUR,Sukku,Bachal Shah Miani,RHC,27.688500,68.838080,2026,
Sindh,SUKKUR,New Sukkur,Camp,MC,0.000000,0.000000,2027,
Sindh,SUKKUR,Rohri,Trigatti,RHC,0.000000,0.000000,2028,
Sindh,SUKKUR,Rohri,Aror,BHU,27.644000,68.937240,2029,
Sindh,SUKKUR,Rohri,Mobile,MC,0.000000,0.000000,2030,
Sindh,SUKKUR,Rohri,Dodawko,BHU,27.589780,68.917750,2031,
Sindh,SUKKUR,Sukku,Tool Plaza,MC,27.694400,68.851220,2032,
Sindh,SUKKUR,New Sukkur,Camp,FAP,0.000000,0.000000,2033,
Sindh,SUKKUR,New Sukkur,Fiza,MC,27.729560,68.822560,2034,
Sindh,SUKKUR,New Sukkur,Mobile,FAP,0.000000,0.000000,2035,
Sindh,SUKKUR,Panoakil,Sultanpur,BHU,27.780400,69.181740,2036,
Sindh,SUKKUR,Pano Akil,Narch,BHU,27.722900,69.105470,2037,
Sindh,SUKKUR,New Sukkur,Behejarani,FAP,0.000000,0.000000,2038,
Sindh,SUKKUR,New Sukkur,Mobile,FAP,0.000000,0.000000,2039,
Sindh,SUKKUR,Pano Akil,G.D Mubarakpur,CD/GD,27.707050,69.293240,2040,
Sindh,SUKKUR,Pano Akil,BHU Thikratho,BHU,27.670580,69.246560,2041,
Sindh,SUKKUR,New Sukkur,By Pass - PPHI,FAP,27.696280,68.455600,2042,
Sindh,SUKKUR,New Sukkur,Mobile,FAP,0.000000,0.000000,2043,
Sindh,SUKKUR,Sukku,A.D.C,CD/GD,27.711200,68.863060,2044,
Sindh,SUKKUR,Rohri,Tando Thoti,BHU,27.663861,68.860270,2045,
Sindh,SUKKUR,Rohri,Thariri,BHU,27.596080,68.981420,2046,
Sindh,SUKKUR,New Sukkur,Mobile,MC,0.000000,0.000000,2047,
Sindh,SUKKUR,Pano Akil,Chichro,BHU,27.818340,69.230000,2048,
Sindh,SUKKUR,Pano Akil,Husain Kalwar,BHU,27.908800,69.117650,2049,
Sindh,SUKKUR,Pano Akil,Hingoro,BHU,27.792840,69.078130,2050,
Sindh,SUKKUR,Sukkur,Fatimatul Zohra,MCHC/CHC,0.000000,0.000000,2051,
Sindh,SUKKUR,Sukkur,IBA,FAP,27.729560,68.817860,2052,
Sindh,SUKKUR,Sukkur,Bachal Shah,FAP,27.727350,68.824790,2053,
Sindh,SUKKUR,Rohi,Ali Wahan,CD/GD,27.683050,68.924190,2054,
Sindh,SUKKUR,Rohi,Patni,BHU,27.651500,68.885100,2055,
Sindh,SUKKUR,Rohi,Adhi Takri,FAP,0.000000,0.000000,2056,
Sindh,SUKKUR,New Sukkur,Abad,BHU,27.706910,68.817540,2057,
Sindh,SUKKUR,Salhapat,Raizabad,CD/GD,27.496590,69.023440,2058,
Sindh,SUKKUR,Sukkur,Zarb Hydri,FAP,27.184390,68.890870,2059,
Sindh,SUKKUR,Sukkur,Barage,CD/GD,0.000000,0.000000,2060,
Sindh,SUKKUR,Sukkur,Kandowan,BHU,27.746790,68.784310,2061,
Sindh,SUKKUR,Taluka City,New pind,BHU,27.704410,68.857720,2062,
Sindh,SUKKUR,Pano Akil,BHU Haji Khna Chachar,BHU,27.881640,69.239830,2063,
Sindh,SUKKUR,Pano Akil,Dadlo,BHU,27.909120,69.173060,2064,
Sindh,SUKKUR,Pano Akil,Nauraja,BHU,27.634620,69.055530,2065,
Sindh,SUKKUR,Rohi,Dubar,BHU,27.696280,69.045060,2066,
Sindh,SUKKUR,Rohi,Fakirabad,BHU,27.669830,69.087560,2067,
Sindh,Thatta,Jati,G.D Basrio Jat,CD/GD,0.000000,0.000000,2068,
Sindh,Thatta,Jati,Kothi,BHU,24.276480,68.137220,2069,
Sindh,Thatta,Jati,Muhammad Khan malkani,CD/GD,24.363070,68.252930,2070,
Sindh,Thatta,Sakro,Gharo,RHC,24.798270,67.826570,2071,
Sindh,Thatta,Sakro,Dhabeji,BHU,24.812220,67.495580,2072,
Sindh,Thatta,Sakro,Noor Mohd Thahim,BHU,24.743670,67.770080,2073,
Sindh,Thatta,Mirpur Bathoro,Darro,RHC,24.796450,68.182780,2074,
Sindh,Thatta,Mirpur Bathoro,Kandhra,BHU,24.778360,68.201230,2075,
Sindh,Thatta,Mirpur Bathoro,Laik Pur,BHU,24.849560,68.190440,2076,
Sindh,Thatta,Kharo Chan,Sajan Wari,BHU,24.202010,67.556800,2077,
Sindh,Thatta,Keti Bandar,Keti Bunder,RHC,24.153770,67.481980,2078,
Sindh,Thatta,Keti Bandar,Baghan,RHC,24.238220,67.607430,2079,
Sindh,Thatta,Ghorabari,Gharo,BHU,24.304640,67.604470,2080,
Sindh,Thatta,Jati,Misri Baran,CD/GD,0.000000,0.000000,2081,
Sindh,Thatta,Jati,Boohar,BHU,24.304640,67.604470,2082,
Sindh,Thatta,Jati,Raj Malik,BHU,24.304640,67.604470,2083,
Sindh,Thatta,Jati,Yaqoob Munaro,CD/GD,24.617450,68.028540,2084,
Sindh,Thatta,Jati,Raj Shaikh Bachal,BHU,24.413220,68.126620,2085,
Sindh,Thatta,Jati,Tarr Khawaja,CD/GD,24.443700,68.240470,2086,
Sindh,Thatta,Jati,G.D Ahmed Khor,CD/GD,0.000000,0.000000,2087,
Sindh,Thatta,Thatta,BHU Achar Jakhro,BHU,24.798290,67.850500,2088,
Sindh,Thatta,Thatta,BHU Ali Muhammad Guggoo,BHU,0.000000,0.000000,2089,
Sindh,Thatta,Thatta,BHU Ali Bahar,BHU,24.927550,68.102080,2090,
Sindh,Thatta,Thatta,BHU Tando Hafiz Shah,BHU,25.175640,68.309660,2091,
Sindh,Thatta,Thatta,MCH Centre Jherruck,MCHC/CHC,0.000000,0.000000,2092,
Sindh,Thatta,Thatta,G.D New Raod,CD/GD,25.155770,68.236450,2093,
Sindh,Thatta,Thatta,RHC Jherruck,RHC,25.054920,68.248540,2094,
Sindh,Thatta,Thatta,RHC Jungshahi,RHC,0.000000,0.000000,2095,
Sindh,Thatta,Thatta,BHU Muzafar Leghari,BHU,24.710800,68.161150,2096,
Sindh,Thatta,Thatta,BHU Syed Qadir Dino Shah,BHU,24.619210,68.028300,2097,
Sindh,Thatta,Sujawal,BHU Syed Ghulam Mustafa,BHU,24.540800,68.140080,2098,
Sindh,Thatta,Shah Bunder,BHU Jungo Jalbani,BHU,24.827410,67.920360,2099,
Sindh,Thatta,Jati,BHU Marho Bola Khan,BHU,24.455990,68.116440,2100,
Sindh,Thatta,Thatta,G.D Baradabad,CD/GD,0.000000,0.000000,2101,
Sindh,Thatta,Thatta,G.D Helaya,CD/GD,0.000000,0.000000,2102,
Sindh,Thatta,Mirpur Sakro,BHU H.M Sodho,BHU,24.557540,67.594980,2103,
Sindh,Thatta,Thatta,BHU Pirjo Goth,BHU,24.609100,67.955980,2104,
Sindh,Thatta,Thatta,G.D Nagan,CD/GD,24.592760,67.946970,2105,
Sindh,Thatta,Thatta,G.D.Peer Bux Brohi,CD/GD,24.775520,67.961560,2106,
Sindh,Thatta,Mirpur Sakro,BHU Ghullamullah,BHU,24.602970,67.819850,2107,
Sindh,Thatta,Thatta,BHU Chatto Chand,BHU,24.794020,67.960180,2108,
Sindh,Thatta,Mirpur Sakro,BHU Ghari Wah,BHU,24.566480,67.687740,2109,
Sindh,Thatta,Sakro,BHU Bohuro,BHU,24.304640,67.604470,2110,
Sindh,Thatta,Thatta,G.D Ramzan Hajib,CD/GD,24.837950,67.944610,2111,
Sindh,Thatta,Ghorabari,G.D Muhammad Malook Lakho,CD/GD,0.000000,0.000000,2112,
Sindh,Thatta,Ghorabari,BHU Dandhari,BHU,24.303550,67.605010,2113,
Sindh,Thatta,Mirpur Bathoro,BHU Jhoke Sharif,BHU,24.811050,68.316440,2114,
Sindh,Thatta,Mirpur Bathoro,G.D Abdul Haie Palijo,CD/GD,24.922660,68.256830,2115,
Sindh,Thatta,Mirpur Bathoro,BHU Rahooth,BHU,24.912760,68.236540,2116,
Sindh,Thatta,Sujawal,BHU Shah Nawaz Leghari,BHU,24.716850,68.158447,2117,
Sindh,Thatta,Thatta,MCH Shaheed Azeem unar,MC,0.000000,0.000000,2118,
Sindh,Thatta,Sujawal,BHU Kot Almo,BHU,0.000000,0.000000,2119,
Sindh,Thatta,Thatta,Town Disp: Thatta,CD/GD,24.751280,67.925130,2120,
Sindh,Thatta,Shah Bunder,RHC Chuhar Jamali,RHC,24.390100,67.993800,2121,
Sindh,Thatta,Shah Bunder,BHU Ladiyoon,BHU,24.324960,68.057450,2122,
Sindh,Thatta,Jati,BHU Murid Khoso,BHU,24.497060,68.036730,2123,
Sindh,Thatta,Mirpur Bathoro,BHU D.K Soho,BHU,24.670690,68.278760,2124,
Sindh,Thatta,Sakro,BHU Jokhio Village,BHU,24.622820,67.596780,2125,
Sindh,Thatta,Sakro,BHU Gujjo,BHU,24.728060,68.257600,2126,
Sindh,Thatta,Sakro,BHU D.R.Rind,BHU,24.612840,67.540390,2127,
Sindh,Thatta,Mirpur Bathoro,BHU Mureed Jarejo,BHU,24.682010,68.213490,2128,
Sindh,Thatta,Thatta,G.D Aresar Hingorjo,CD/GD,24.456040,68.249360,2129,
Sindh,Thatta,Jati,BHU Begna Mori,BHU,24.420750,68.256770,2130,
Sindh,Thatta,Sujawal,BHU Jaar,BHU,24.646060,68.191470,2131,
Sindh,Thatta,Sujawal,BHU Nodo Baran,BHU,24.589050,68.143500,2132,
Sindh,Thatta,Sujawal,G.D Sher Ali Shah,CD/GD,24.641140,68.117640,2133,
Sindh,Thatta,Shah Bunder,G.D Qadir Dino shah,CD/GD,24.619210,68.028300,2134,
Sindh,Thatta,Shah Bunder,BHU Jiand Zangejo,BHU,24.269140,67.887440,2135,
Sindh,Thatta,Mirpur Bathoro,BHU Banoo,BHU,24.939500,68.229800,2136,
Sindh,Thatta,Shah Bunder,BHU Goongani,BHU,24.387440,67.929180,2137,
Sindh,Thatta,Ghorabari,G.D Ali Muhammad Rind,CD/GD,24.327320,67.669670,2138,
Sindh,Thatta,Ghorabari,BHU Ghorabari,CD/GD,24.393710,67.827500,2139,
Sindh,Thatta,Ghorabari,G.D Abdullah Kehar,CD/GD,24.367190,67.745680,2140,
Sindh,Thatta,Ghorabari,BHU Gail Mori,CD/GD,24.539720,67.913090,2141,
Sindh,Thatta,Ghorabari,RHC Var,RHC,24.551940,67.843820,2142,
Sindh,Thatta,Sujawal,BHU Beloo,BHU,24.723700,68.067130,2143,
Sindh,Thatta,Sujawal,BHU Khair Bux Leghari,BHU,24.755150,68.098710,2144,
Sindh,Thatta,Sujawal,G.D Mal Mari,CD/GD,0.000000,0.000000,2145,
Sindh,Thatta,Thatta,BHU Jhumpir,BHU,0.000000,0.000000,2146,
Sindh,Thatta,Thatta,BHU Jhangri,BHU,0.000000,0.000000,2147,
Sindh,Thatta,Thatta,Govt.Disp.Looni Kot,CD/GD,0.000000,0.000000,2148,
Sindh,Thatta,Jati,THQ Jati,SHC,24.750610,67.793170,2149,
Sindh,Thatta,Sujawal,THQ Sujawal,SHC,24.607830,68.799700,2150,
Sindh,Thatta,Mirpur Bathoro,THQ Mirpur Bathoro,SHC,24.744350,68.260900,2151,
Sindh,Thatta,Thatta,Civil Hosp Thatta,SHC,24.750640,67.893140,2152,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Saeed Matto,BHU,25.046410,68.428890,2153,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,BHU Ghulam Muhammad Jat,BHU,0.000000,0.000000,2154,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,D.C.D Soomar Leghari,CD/GD,0.000000,0.000000,2155,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,RHC Bulri Shah Karim,RHC,0.000000,0.000000,2156,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Allahyar Turk,CD/GD,24.991190,68.399070,2157,
Sindh,Tando Muhammad Khan,Tando Ghulam Hyder,D.C.D  Hakimani Syed,CD/GD,0.000000,0.000000,2158,
Sindh,Tando Muhammad Khan,T.G Hyder,RHC Dando,RHC,0.000000,0.000000,2159,
Sindh,Tando Muhammad Khan,T.G Hyder,Sadiq Jagsi,CD/GD,25.001610,68.670450,2160,
Sindh,Tando Muhammad Khan,Tando Ghulam Hyder,Haji Karim Dino Syed,CD/GD,24.933390,68.696680,2161,
Sindh,Tando Muhammad Khan,T.G Hyder,G.D Kouro Khan Lashari,CD/GD,0.000000,0.000000,2162,
Sindh,Tando Muhammad Khan,T.G Hyder,Nazarpur,BHU,25.051820,68.610000,2163,
Sindh,Tando Muhammad Khan,T.G Hyder,BHU Tando G. Hyder,BHU,0.000000,0.000000,2164,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Anwar Rind,CD/GD,24.858330,68.355560,2165,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Abdul Rahim Katiar,CD/GD,24.923670,68.346410,2166,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Saeed Khan Lund,BHU,24.961220,68.421760,2167,
Sindh,Tando Muhammad Khan,Tando Ghulam Hyder,Ali G. Chandio,CD/GD,24.893000,68.526250,2168,
Sindh,Tando Muhammad Khan,T.M Khan,BHU Khaw Muhammad Vag Mal,BHU,0.000000,0.000000,2169,
Sindh,Tando Muhammad Khan,T.G Hyder,G. Shah Bagrani,BHU,24.925930,68.560600,2170,
Sindh,Tando Muhammad Khan,T.M Khan,Sain Bux Khoso,CD/GD,25.029690,68.569190,2171,
Sindh,Tando Muhammad Khan,T.G Hyder,Mir Muhammad Wares,CD/GD,25.015890,68.599080,2172,
Sindh,Tando Muhammad Khan,T.M Khan,Nago Shah,BHU,25.006280,68.571880,2173,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Suleman Soomro,CD/GD,25.135520,68.401600,2174,
Sindh,Tando Muhammad Khan,T.M Khan,RHC Rajo Nizamani,RHC,0.000000,0.000000,2175,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Mulakatiar,BHU,25.131140,68.418330,2176,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Asgharabad,CD/GD,25.133810,68.451420,2177,
Sindh,Tando Muhammad Khan,T.M Khan,BHU Saeedpur Takar,BHU,0.000000,0.000000,2178,
Sindh,Tando Muhammad Khan,T.M Khan,Mohabat Burgri,CD/GD,25.159670,68.555950,2179,
Sindh,Tando Muhammad Khan,T.M Khan,Baqir Nizamani,CD/GD,25.170090,68.578740,2180,
Sindh,Tando Muhammad Khan,T.M Khan,Drigmori,CD/GD,25.193850,68.629550,2181,
Sindh,Tando Muhammad Khan,T.M Khan,Saindad Wasan,CD/GD,25.193860,68.629530,2182,
Sindh,Tando Muhammad Khan,T.M Khan,Shaikh Bhirkyo,BHU,25.260570,68.663010,2183,
Sindh,Tando Muhammad Khan,T.M Khan,D.C.D Lakhat,CD/GD,0.000000,0.000000,2184,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Muhammad Khan Magsi,CD/GD,24.938660,68.430140,2185,
Sindh,Tando Muhammad Khan,T.M Khan,Tando Saindad,CD/GD,25.141100,68.500450,2186,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Jinhan Soomro,BHU,24.921090,68.308010,2187,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Dadoon,BHU,24.952810,68.342830,2188,
Sindh,Tando Muhammad Khan,Bulri Shah Karim,Seehrani,BHU,24.915720,68.415350,2189,
Sindh,Dadu,Johi,Tando Rahim Khan,CD/GD,26.496890,67.431890,2190,
Sindh,Dadu,Johi,Chhini,CD/GD,0.000000,0.000000,2191,
Sindh,Dadu,Johi,Murad Khan Jamali,CD/GD,0.000000,0.000000,2192,
Sindh,Dadu,Johi,Mondar Jamali,CD/GD,0.000000,0.000000,2193,
Sindh,Dadu,Johi,Wahi Pandhi,BHU,26.662098,67.372877,2194,
Sindh,Dadu,Johi,Paryo Jamali,CD/GD,0.000000,0.000000,2195,
Sindh,Dadu,Mehar,Shah Panjo,BHU,27.124610,67.956470,2196,
Sindh,Dadu,Mehar,Thallo,BHU,27.111539,67.787749,2197,
Sindh,Dadu,Mehar,Esso Khan Thebo,BHU,27.126342,67.818861,2198,
Sindh,Dadu,Mehar,Nau Goth,BHU,27.128642,68.015003,2199,
Sindh,Dadu,Mehar,Thariri Muhbat,BHU,27.199528,67.929875,2200,
Sindh,Dadu,Mehar,Qazi Arif,BHU,27.221447,67.786736,2201,
Sindh,Dadu,K.N. Shah,Dhani Bux Bughio,BHU,27.058314,67.809975,2202,
Sindh,Dadu,Mehar,Kolachi,BHU,27.141448,67.766981,2203,
Sindh,Dadu,K.N. Shah,Sita Road,RHC,27.044265,67.847277,2204,
Sindh,Dadu,Mehar,Gul Mohd Jatoi,CD/GD,0.000000,0.000000,2205,
Sindh,Dadu,Mehar,Nawab Jo Pat,CD/GD,0.000000,0.000000,2206,
Sindh,Dadu,Mehar,Ex.Disp Long Tunio,CD/GD,0.000000,0.000000,2207,
Sindh,Dadu,Mehar,Bali Shah,BHU,27.111722,67.907675,2208,
Sindh,Dadu,Mehar,Aghamani,BHU,27.084417,67.923225,2209,
Sindh,Dadu,Dadu,Khero,BHU,26.920000,67.700000,2210,
Sindh,Dadu,Dadu,Jat Shahdad,CD/GD,26.958880,67.759180,2211,
Sindh,Dadu,Dadu,Mounder,CD/GD,26.820000,67.760000,2212,
Sindh,Dadu,Johi,Pir Gaji Shah,CD/GD,0.000000,0.000000,2213,
Sindh,Dadu,Johi,Phulji Village,BHU,26.881814,67.679722,2214,
Sindh,Dadu,Dadu,Piaro Goth,BHU,26.925145,67.809132,2215,
Sindh,Dadu,Dadu,Ibrahim Panhawer,BHU,26.902020,67.789848,2216,
Sindh,Dadu,K.N. Shah,Gul Mohd Chandio,CD/GD,0.000000,0.000000,2217,
Sindh,Dadu,Dadu,Purano Dero,CD/GD,26.689140,67.824350,2218,
Sindh,Dadu,Dadu,Patt,BHU,26.957930,67.872590,2219,
Sindh,Dadu,Johi,Sijawal Khan Alkhani,CD/GD,0.000000,0.000000,2220,
Sindh,Dadu,Johi,Bahawelpur,BHU,26.490539,67.425611,2221,
Sindh,Dadu,Dadu,Makhdoom Bilawal,BHU,26.492660,67.445280,2222,
Sindh,Dadu,Dadu,Phuji Station,BHU,26.858615,67.792805,2223,
Sindh,Dadu,K.N  Shah,Burira,BHU,27.090072,67.561562,2224,
Sindh,Dadu,K.N  Shah,Rawat Khan Laghari,CD/GD,0.000000,0.000000,2225,
Sindh,Dadu,K.N  Shah,Baid,BHU,27.206903,67.667753,2226,
Sindh,Dadu,Dadu,Samtani,BHU,26.360506,67.421443,2227,
Sindh,Dadu,Mehar,Faridabad,BHU,27.290000,67.624507,2228,
Sindh,Dadu,Mehar,Qadir Bux Rind,CD/GD,0.000000,0.000000,2229,
Sindh,Dadu,Mehar,Syedpur,BHU,27.281104,67.669174,2230,
Sindh,Dadu,Mehar,Beto,BHU,27.160000,67.870000,2231,
Sindh,Dadu,Khairpur Nathan Shah,Gozo,BHU,27.101747,67.666633,2232,
Sindh,Dadu,K.N  Shah,Boriri,BHU,27.001097,67.769513,2233,
Sindh,Dadu,Johi,Bahadur Khan Naich,CD/GD,0.000000,0.000000,2234,
Sindh,Dadu,Sehwan,Bubak,BHU,26.442120,67.700370,2235,
Sindh,Dadu,K.N  Shah,Chhore,BHU,27.158175,67.651869,2236,
Sindh,Dadu,K.N  Shah,Madho,CD/GD,0.000000,0.000000,2237,
Sindh,Dadu,K.N  Shah,Mitho Babar,BHU,26.991278,67.652034,2238,
Sindh,Dadu,Dadu,Sita village,BHU,27.023319,67.921207,2239,
Sindh,Dadu,K.N  Shah,Khanpur,BHU,27.010000,67.640000,2240,
Sindh,Dadu,K.N  Shah,Kakar,CD/GD,26.965990,67.689280,2241,
Sindh,Dadu,K.N  Shah,Chow Khandi,BHU,27.003018,67.723765,2242,
Sindh,Dadu,Dadu,Phaka,BHU,26.390000,67.424751,2243,
Sindh,Dadu,Dadu,Pipri,BHU,26.433326,67.451780,2244,
Sindh,Dadu,Johi,Allahyarani,BHU,26.749886,67.703801,2245,
Sindh,Dadu,Dadu,Aminani,BHU,26.633300,67.800000,2246,
Sindh,Dadu,Dadu,Jhallo,BHU,26.670322,67.853239,2247,
Sindh,Dadu,Johi,Haji Khan,BHU,26.755266,67.477936,2248,
Sindh,Dadu,Johi,Chakar Khan Shahani,CD/GD,0.000000,0.000000,2249,
Sindh,Dadu,Johi,Drigh Bala,RHC,26.780000,67.400000,2250,
Sindh,Dadu,Mehar,Radhan,RHC,27.176799,67.947532,2251,
Sindh,Dadu,Mehar,Bathro,CD/GD,0.000000,0.000000,2252,
Sindh,Dadu,Mehar,Butt Sari,BHU,27.186644,67.890475,2253,
Sindh,Dadu,Mehar,Faridabad,MCHC/CHC,27.290000,67.624507,2254,
Sindh,Dadu,Johi,Pat Gul Muhmmad,BHU,0.000000,0.000000,2255,
Sindh,Dadu,Johi,Qasbo,BHU,26.886890,67.419080,2256,
Sindh,Dadu,Johi,Mureed Babar,CD/GD,26.820000,67.760000,2257,
Sindh,Dadu,K.N  Shah,K.N. Shah,SHC,27.085613,67.733517,2258,
Sindh,Dadu,Dadu,Drigh Bala,SHC,0.000000,0.000000,2259,
Sindh,Dadu,Mehar,Mehar,SHC,27.183046,67.824618,2260,
Sindh,Dadu,Johi,Johi,SHC,26.692160,67.614950,2261,
Punjab,D. G. Khan,D. G. KHAN,Bawata,BHU,30.006850,69.952740,2262,
Punjab,D. G. Khan,D. G. KHAN,Khakhi,BHU,30.002860,70.696750,2263,
Punjab,D. G. Khan,D. G. KHAN,Khakhi,BHU,29.999665,70.701142,2264,
Punjab,D. G. Khan,D. G. KHAN,Bakhar wah,BHU,29.691100,70.439380,2265,
Punjab,D. G. Khan,D. G. KHAN,Basti jam,BHU,29.858350,70.589390,2266,
Punjab,D. G. Khan,D. G. KHAN,Chak now abad,BHU,30.280680,70.576960,2267,
Punjab,D. G. Khan,D. G. KHAN,D-8 yaroo khosa,BHU,30.176630,70.626630,2268,
Punjab,D. G. Khan,D. G. KHAN,Pir adil,BHU,30.189070,70.731520,2269,
Punjab,D. G. Khan,D. G. KHAN,Rakhi munh,BHU,29.966518,70.153100,2270,
Punjab,D. G. Khan,D. G. KHAN,Kala,BHU,30.374930,70.722800,2271,
Punjab,D. G. Khan,D. G. KHAN,Chabri zarin,BHU,30.137360,70.694750,2272,
Punjab,D. G. Khan,D. G. KHAN,Haji ghazi gharbi,BHU,30.109300,70.749590,2273,
