Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Punjab,Gujranwala,4,Akbar Chanoke,5936-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Akbar Ghanoke,5937-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Aroop,5938-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Attawa,5939-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Avlakh,5940-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Babr,5941-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Bado Ratta,5942-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Banka Cheema,5943-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Bhari Kalan,5945-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Bhatti Ke,5947-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Bhoma Bath,5948-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Bodha Gorraya,5949-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Bucha Chattha,5950-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Choudary,5951-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ram Das,5952-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Chehal Kalan,5953-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Dandian,5954-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Dansar Pain,5955-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Darga Pur,5956-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Dharoki Cheema,5957-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ferozewala,5958-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Garmula Virkan,5959-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Gholoki,5960-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Gondlawala,5961-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Gujrawala,5963-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Guna Aur,5964-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Haiger,5965-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Hardo Kulle Wal,5966-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jahlan,5967-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jalal Balugan,5968-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jatti Shah Rehman,5969-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jora Sain,5970-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kaka Kolo,5971-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kalaske,5972-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kali Suba,5973-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kamoke Urban3,5974-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kamokee Urban 6,5975-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Karyal Kalan,5976-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Khousar Briar,5977-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kolowala,5978-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kot Bhwandas,5979-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kot Hara,5980-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kot Ladha,5981-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kotli Nawab,5983-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ladhewala Cheema,5984-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Lalupur,5985-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Maan,5986-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Madhrian Wala,5987-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mahdpure,5988-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Manchar,5989-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mandial Tega,5990-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mandiala Warriach,5991-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Manoorabad,5992-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mansoorwali,5993-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mari Bhindran,5994-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mari Thakran,5995-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Matta Vickam,5996-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mokhel Sandhwan,5997-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Muraliwala,5998-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Nand Pur,5999-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Natt Kalan,6000-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Noinke,6001-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Noinwala,6002-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Nokhar,6003-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Papnakha,6004-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Pero Chak,6005-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Phama Saray,6006-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Philoki,6007-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Qila Mian Singh,6008-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Raja,6009-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ramke Sandhwan,6010-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Rana Talwara,6011-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ratali Virkan,6012-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Saharan Chattha,6013-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Salhoke Chatha,6014-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Shameer,6015-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Shamsha Dhada,6016-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Sukhana Bajwa,6017-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Syed Nagar,6018-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Talwandi Khajoorwali,6019-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Tarigri,6020-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Tatley Aali,6021-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Thatha Mankh,6022-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Udhowali,6023-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Urban Kamokee,6024-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Verpal,6025-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Wahlianwali,6026-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,City Dispencery Abadi Mohd Bux,6027-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Corporation Office G R W,6028-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Dhu Bhakrre Wali,6031-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ahmad Pura,6032-inv,Disp,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,156 Urban,6033-inv,Epi Centre,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Uc Office,6034-inv,Epi Centre,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Generala Hosp,6035-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Grd Ladhewala Gorraya,6041-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Grd Mughal Chak Kalon,6042-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Grd Noshara Samsi,6043-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Grd Rajcot,6045-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Grd Talwandi Musa Khan,6047-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Guj Welfare Hosp,6048-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Hawa Hosp,6049-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jinnah Hosp Niodal Town,6050-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Lohianwala,6051-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Mc Disp,6052-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Centre Azamabad,6053-inv,Mch,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jandiala Baghwala,6054-inv,Mch,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Municiple Dispencery Garjakh,6055-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,N Virkan Vaccine Store,6056-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,N.Virkan Town Ub 1,6059-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Rehman Pura,6060-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ahmed Nadar,6061-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ali Pur,6062-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Dhonkel,6064-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Emanadad,6065-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Ghakhar,6066-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Jamke Chatha,6068-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Qila Didar Singh,6069-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Qila Didar Singh Urban1,6070-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Rasool Nagar,6071-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Sohdra,6072-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Wahndo,6074-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Saleem Colony,6075-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Sardar Faimly Hosp,6077-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Satlitetown Maternti Hosp,6078-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Sultan Pura,6080-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Tehsil Store Wazirabad,6081-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Tehsil Vaccine Store Kamoke,6086-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Kamoke,6089-inv,Thq Hosp,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Wazirrabad,6090-inv,Thq,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Uc Ghania,6091-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Uc Office  Sharif Pura,6092-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujranwala,4,Urban Kamokee,6093-inv,x,0-x,x,0,0
District,Punjab,Gujranwala,3,Gujranwala,6094-inv,District Store,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,26441,6211-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Ajnala,6212-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Alam Garh,6213-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Amra Kalan,6214-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Audowal,6215-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Aziz Bhatti Shaheed Teacching Hosp,6216-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Baghowal Khurd,6220-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bagrianwala,6221-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Barnali,6222-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Baroo,6223-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Behlpur,6224-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Behraj,6225-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bhaddar,6226-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bhagnagar,6227-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bharoot,6228-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bharwal,6229-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bheelowal,6230-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Brila Sharif,6231-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Bulani,6233-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Cantt Disp,6234-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Chachian,6235-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Kamala,6236-inv,Chak,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Channan,6237-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Cheryawala,6238-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Chokhar,6239-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Chokori Shair Ghazi,6240-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Chopala,6241-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Jalalpur Jattan,6246-inv,Civil Hosp,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dandi,6249-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dhakranwali,6250-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dhoria,6251-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dilawar Pur,6252-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dinga,6253-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Disp,6255-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Doulat Nagar,6256-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dulanwala,6257-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Farakh Pur,6259-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Fateh Pur,6260-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Gakhra,6261-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Ganja,6262-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Golayke,6264-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Golera,6265-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Gorala,6266-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Gouch,6267-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Govt Maternity Hosp,6268-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Gulyana,6269-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Haji Mohammad,6270-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Hajiwal,6271-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Hariawala,6272-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Hazara Mughlan,6273-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Health Care Center,6275-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Jamal Pur  Syedan,6277-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Jamu Bola,6278-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Jheuranwali,6279-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Joura,6280-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Joura Jalal Pur,6281-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Karariwala,6283-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Karianwala,6284-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Karim Plaza,6285-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Karnana,6286-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Keeranwala,6287-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Khair Ghansar,6288-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Khohar,6289-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Khoja,6290-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Kot Bala,6291-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Kot Ranjha,6292-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Kunjah,6293-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Lakhanwal,6294-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Lalamusa,6296-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,M Din Pur,6297-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mahmoodabad,6298-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Makiana,6299-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Malka,6300-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mandhar,6301-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mandi Bhalwal,6302-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mandiala,6303-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mangowal,6304-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Matrnitity Hosp,6306-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Centre, Banth Gujrat-inv,Mch,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Dinga,6308-inv,Mch,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mirza Tahir,6310-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Mohri Shrief,6311-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Murala,6312-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Nagrianwala,6313-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Nindowal,6314-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Noor Jammal,6316-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Panjan Kisana,6317-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Paswal,6318-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Peroshah,6319-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Pindi Sultan Pur,6320-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Rang Pur,6321-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Sad Wal,6322-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Sada,6323-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Saidery,6324-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Saman Pindi,6325-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Santal,6326-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Sarai Alamgir,6327-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Sardhok,6328-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Saroke,6329-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Seekerwali,6330-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Sehna,6332-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Shadiwal,6333-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Sheikh Chugani,6334-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Surkhpur,6335-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Tanda,6337-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Thatha Musa,6339-inv,x,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Kharian,6340-inv,Thq Hosp,0-x,x,0,0
Health Facility,Punjab,Gujrat,4,Thutha Rai Bahadur,6345-inv,x,0-x,x,0,0
District,Punjab,Gujrat,3,Gujrat,6346-inv,District Store,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Bhobra,6444-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Burj Dara,6445-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Bhatti,6446-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Chata,6448-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Chuchak,6449-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,D Lalke,6450-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Dahatta  Azmat,6451-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Ghabrika,6452-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Karyala,6453-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kasesay,6454-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Khuram Churera,6455-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kot Nakka,6456-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kot Nawan,6457-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kot Serwer,6458-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Lewairy,6460-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Manghat Neecha,6461-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Mian Raheem,6462-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Mughki,6463-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Murdian,6464-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Mustfabad,6465-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Muzafer Nau,6466-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Nidala,6467-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Ramke Chatha,6468-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Rasool Pur Tarar,6469-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Sadwan Tarar,6470-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Seioke,6471-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Sroopwala,6472-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Thatha Khairan Matmal,6473-inv,Bhu,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kot Ishaq,6474-inv,Cd,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Hfd,6477-inv,Mch Center,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Pindi Bhatian,6478-inv,Mch Center,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kolo Tarar,6479-inv,Mch,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Ort Urban 4,6480-inv,x,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Ort Urban 6,6482-inv,x,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Orturban 3,6483-inv,x,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kassoki,6484-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Jalal Pur Bhatian,6486-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kaleke,6487-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Kolo Tarar,6488-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Sukhy Ki  Mandi,6489-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Vanike Tarar,6490-inv,Rhc,0-x,x,0,0
Health Facility,Punjab,Hafizabad,4,Pindi Bhatian,6491-inv,Thq Hosp,0-x,x,0,0
District,Punjab,Hafizabad,3,Hafizabad,6495-inv,District Store,0-x,x,0,0
Health Facility,Punjab,Jhang,4,170,6541-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,165 Jb,6542-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,181Jb,6543-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,231 Jb,6544-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,254 Jb,6545-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,Abida Hosp,6546-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,Ahmad Pur Sial,6547-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,Alipur,6548-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,Ashaba,6549-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,Asllah Yar Joota,6550-inv,x,0-x,x,0,0
Health Facility,Punjab,Jhang,4,Badh Rajbona,6551-inv,x,0-x,x,0,0
