Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Gali Amazai,3257,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Ghumawan,3258,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Gudwalian,3260,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Halli,3261,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Hattar,3262,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Jab,3263,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Jittti Pind,3264,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kalinger,3265,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kangra,3267,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kato Center,3268,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Khoinara,3269,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kholian Bala,3270,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Koklian Peeran,3271,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kokotri,3272,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kot Najeeb Ullah,3273,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kotehra,3274,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kts Khalabat,3275,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Kundi,3276,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Luder Mang,3277,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Manakarai,3278,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Mang,3279,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Mer Pur,3280,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Muslim Abad,3281,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Najaf Pur,3282,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Nallah,3283,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Nara Amazi,3284,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Panian,3285,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Pharari,3286,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Qazi Pur,3287,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Rehana,3288,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Saray Saleh,3289,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Shah Mohammad,3291,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Sikandarpur,3292,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Sirikot,3293,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Teer,3294,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Tofkian,3295,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Ud Central Jail,3297,x
Health Facility,Khyber Pakhtunkhwa,Haripur,4,Wch Haripur,3298,x
District,Khyber Pakhtunkhwa,Haripur,3,Haripur District Store,3299,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ahmad Abad,3324,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Bd Shah,3325,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Bhadar Khel,3326,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Easak Chonthra,3327,Bhu
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ghundi Mir Khan Khel,3328,Bhu
Health Facility,Khyber Pakhtunkhwa,Karak,4,Chokra,3329,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Civil Hospital Bahader Khel,3330,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Civil Hospital Terri,3331,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Dho Office Karak,3332,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Esak Chontra,3333,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ghundi Mira Khan Khel,3334,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Gurguri,3335,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jandri,3336,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jatta,3337,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jehangiri,3338,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Karak,3340,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Khojaki,3341,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Latamber,3342,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Metakhel,3343,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Mir Hassan Khel,3344,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Nari Panoos,3347,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Palosasar,3348,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Ahmed Abad,3349,Rhc
Health Facility,Khyber Pakhtunkhwa,Karak,4,Jandri,3350,Rhc
Health Facility,Khyber Pakhtunkhwa,Karak,4,Nari Panos,3351,Rhc
Health Facility,Khyber Pakhtunkhwa,Karak,4,Sabir Abad,3352,Rhc
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shnawa Gudi Khel,3353,Rhc
Health Facility,Khyber Pakhtunkhwa,Karak,4,Sabir Abad,3354,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Shanwan Gudi Khel,3356,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Takht Nasrati,3357,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Terri,3359,x
Health Facility,Khyber Pakhtunkhwa,Karak,4,Zanana Hosp,3360,x
District,Khyber Pakhtunkhwa,Karak,3,Karak District Store,3364,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ali Katch,3371,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Barrh,3372,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chorlaki,3373,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Dhoda,3375,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Doli Banda,3378,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kachai,3379,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Khadar Khel,3381,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Lachi -Rural,3382,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Maraee,3383,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Marai,3384,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Mohammad Zai,3385,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Nakband,3387,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Parshai,3389,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Pershai,3390,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Shawaki,3391,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sher Kot,3392,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Showiki,3394,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sudal,3395,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Suleman Talab,3396,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Suleman Talib Shahpur,3397,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Tappi,3399,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Togh,3400,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Tolang,3402,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Ziarat,3403,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Cantt,3404,Cd
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Chakar Koi,3405,Cd
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Jungal Khel,3406,Cd
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Kharmatoo,3407,Cd
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Meranat Khel,3408,Cd
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Shadipur,3409,Cd
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Civil Hosp Skd,3410,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Cmh Kohat,3411,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Dr Samin Shah,3413,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Lmh,3414,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Mch Jarma,3416,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Mch Jungel Khel,3417,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Bilitang,3418,Rhc
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Gumbat,3419,Rhc
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Uster Zai,3421,Rhc
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Social Security Disp,3423,x
Health Facility,Khyber Pakhtunkhwa,Kohat,4,Sub Health Center Surgul,3424,x
District,Khyber Pakhtunkhwa,Kohat,3,Kohat District Store,3425,x
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Jijal,3447,Bhu
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Dasu,3450,Rhc
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Pattan,3451,Rhc
Health Facility,Khyber Pakhtunkhwa,Kohistan,4,Ranolia,3455,Rhc
District,Khyber Pakhtunkhwa,Kohistan,3,Kohistan District Store,3458,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Abakhel,3466,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Abdul Khel,3467,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Adamzai,3468,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Bagu Khel,3469,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Begu Khel,3470,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Behram Khel,3471,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Beram Khel,3472,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Gandi Khan Khel,3473,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ghaznikhel,3474,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Khan Khel,3475,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Kot Kashamir,3476,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Kot Kashmir,3477,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Kot Kashmir Bachkan,3478,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Land Ahmad Khel,3479,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Langer Khel,3480,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Mamakhel,3482,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Mandan Manjiwala,3483,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Manjiwala,3484,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Masha Mansoor,3485,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Mashamansoor,3486,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Nar Muzaffar,3488,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Nawar Khel,3490,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Nawaz Khel,3491,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Pahar Khel Tal,3492,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Paharkhel Tal Kacha Kamar,3493,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Paharkhel Thal,3494,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Shah Tora,3495,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Shatora,3496,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Shehbaz Khel,3497,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Suleman Khel,3498,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Tajazai,3499,Bhu
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Dallo Khel,3500,Cd
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Pakka,3501,Cd
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Zangi Khel,3502,Cd
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Zangikhel,3503,Cd
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ch Sarai Naurang Fixed,3504,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ch Tajori,3505,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ch Tijori,3506,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,City Hosp,3508,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,City Hospital  Lakki Fixed,3509,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Dhq Hospital,3510,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Dhq Lakki,3511,x
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Ahmad Khel,3512,Rhc
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Gambela,3514,Rhc
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Landiwa,3515,Rhc
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Titterkhel,3516,Rhc
Health Facility,Khyber Pakhtunkhwa,Lakki Marwat,4,Teshsil Store Norang Lakkimarwat,3518,x
District,Khyber Pakhtunkhwa,Lakki Marwat,3,Lakkimrwt District Store,3519,x
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Ashakai,3526,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Bara Banda,3527,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Barr,3528,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Butano Khpa,3529,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Gu Khail,3530,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Haryan Kot,3531,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Inzargai,3532,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Khakai,3533,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Khar,3534,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Makhband,3535,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Mishta,3536,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Shengrai,3537,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Tand Ghound,3538,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Toai,3539,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Wartera,3540,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Wazir Abad,3541,Bhu
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Cat D Hosp Agra,3542,x
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Badraga,3543,Cd
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Manzare Baba,3544,Cd
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Sdk,3545,Cd
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Ch Malkand,3546,x
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Dhq Batakhela,3548,x
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Alladand,3549,Rhc
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Jolagram,3550,Rhc
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Kot,3551,Rhc
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Palai,3552,Rhc
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Skha Kot,3554,Rhc
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Sub Store Dargai,3556,x
Health Facility,Khyber Pakhtunkhwa,Malakand PA,4,Thq Dargai,3558,x
District,Khyber Pakhtunkhwa,Malakand PA,3,Malakand District Store,3559,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Ali Hosp Dhroha,3598,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Beliyan,3599,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Arbora,3600,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Attar Shisha,3601,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bandi Paraw,3602,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bandi Shungli,3604,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Behali,3606,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bher Kund,3607,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Bio Nandi,3609,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chakkal,3611,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chandoor,3612,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chattar Plain,3613,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Data,3615,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Dharyal,3616,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Dilbori,3617,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Doga,3618,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Gali Badral,3619,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Gandhiaan,3620,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Hangrai,3622,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Jabba,3623,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Jabori,3624,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Jared,3625,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Karori,3629,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Katahai,3631,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Kotli Bola,3632,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Labbri Kalash,3633,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Lassan Thakral,3635,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Malgali,3636,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Mohar,3637,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Pairan,3639,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Pano Dahari,3640,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Parhina,3643,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Punjool,3644,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Sandey Sir,3646,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Sangar,3647,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Shohal Najaf Khan,3649,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Talhaata,3650,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tarapi,3652,Bhu
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Ahaal,3653,Cd
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chakrayali,3654,Cd
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Ch Baffa,3655,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Civil Hosp Battal,3660,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Civil Hosp Kaghan,3661,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Civil Hosp Phulra,3663,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Dhq Mansehra,3664,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Disp Khaki,3667,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Disp Tanda,3669,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Gmh Dadar,3670,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Hilkot,3671,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Pima Hosp,3672,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Chowki,3673,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Kewaii,3675,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Khaware,3677,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Lassan Nawab,3678,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Sachan Kala,3680,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Shinkiari,3681,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tragnri Sabir Shah,3683,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Trangri,3684,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Uggi,3685,Rhc
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Thq Balakot,3687,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tma Disp Mansehra,3688,x
Health Facility,Khyber Pakhtunkhwa,Mansehra,4,Tqh Balakot,3689,x
District,Khyber Pakhtunkhwa,Mansehra,3,Mansehra District Store,3690,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Akbarabad,3725,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Alo,3727,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bagheecha,3729,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bakhshale,3730,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bezo Kharke,3731,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bgho Banda,3732,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Charbanda,3733,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Chargule,3735,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Check Mardan,3737,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Dheri Likpani,3739,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Fatma,3741,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gari Daulat Zai,3742,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gari Ismail Zai,3743,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Garyara,3744,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Ghala Der,3745,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gujar Gari,3746,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Hathian,3747,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jalala,3748,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jamal Gari,3749,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jamra,3750,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Jungara,3751,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kata Khat,3754,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kati Gari,3756,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Khazana,3757,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kodinaka,3759,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kohi Bermol,3760,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kot Daulatzai,3761,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Machi,3762,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mayar,3764,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Miagano Kale,3766,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mian Esa,3767,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mian Khan,3769,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mohabbat Abad,3770,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Muhib Banda,3772,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Nare Mian,3773,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Palo Gheri,3775,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Pirsado,3776,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Qasam,3777,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Sari Bolal,3778,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Sawl Der,3779,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shamat Pur,3782,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shamozai,3783,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shikh Yousaf,3784,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Takar,3785,Bhu
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Babuzai,3786,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Bijligar,3787,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Dag,3788,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Gujrat,3790,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Guli Bagh,3791,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Kas Koroona,3792,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Katlang,3793,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Parhoti,3796,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Qasme,3797,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Sikandari,3798,Cd
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Ch Rustam,3799,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Cival Hosp Lund Khwar,3801,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Cmh Mardan,3802,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Dhq Mardan,3803,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mch Sharif Abad,3804,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mmc Epi Center,3805,x
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Mangah,3807,Rhc
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Palo Dere,3808,Rhc
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Shergarh,3809,Rhc
Health Facility,Khyber Pakhtunkhwa,Mardan,4,Toru,3810,Rhc
