Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Latitude,Longitude
Health Facility,Sindh,Sanghar,4,Nao Abad,11959,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Perumal,11961,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Pf Shoro,11963,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Pritamabad,11964,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Qazi Mohd Jumman Dahani,11965,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Ratinabad,11966,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Rukan Burae,11967,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Yaman Hingoro,11968,Bhu,0-x,0,0
Health Facility,Sindh,Sanghar,4,Chak No 4,11970,Cd,0-x,0,0
Health Facility,Sindh,Sanghar,4,Center,11971,Civil Hosp,0-x,0,0
Health Facility,Sindh,Sanghar,4,Shahdadpur City,11974,Epi Center,0-x,0,0
Health Facility,Sindh,Sanghar,4,Baqar Nizamani,11975,Gd,0-x,0,0
Health Facility,Sindh,Sanghar,4,Dolat Mari,11976,Gd,0-x,0,0
Health Facility,Sindh,Sanghar,4,Rawtani,11977,Govt Disp,0-x,0,0
Health Facility,Sindh,Sanghar,4,Muncipal Mall Disp Uc10 Ta,11978,x,0-x,0,0
Health Facility,Sindh,Sanghar,4,Jaffar Khan Leghari,11981,Rhc,0-x,0,0
Health Facility,Sindh,Sanghar,4,Jam Nawaz Ali,11982,Rhc,0-x,0,0
Health Facility,Sindh,Sanghar,4,Jhol,11983,Rhc,0-x,0,0
Health Facility,Sindh,Sanghar,4,Kandiari,11985,Rhc,0-x,0,0
Health Facility,Sindh,Sanghar,4,Sarhari,11987,Rhc,0-x,0,0
Health Facility,Sindh,Sanghar,4,Shahpur Chakar,11989,Rhc,0-x,0,0
Health Facility,Sindh,Sanghar,4,Taluka Hosp Khipro,11991,x,0-x,0,0
Health Facility,Sindh,Sanghar,4,Taluka Hosp Shahdadpur,11994,x,0-x,0,0
Health Facility,Sindh,Sanghar,4,Taluka Store Sanghar,11995,x,0-x,0,0
Health Facility,Sindh,Sanghar,4,Tando Mitha Khan,11998,x,0-x,0,0
Health Facility,Sindh,Sanghar,4,Shahdadpur Store,11999,Thq,0-x,0,0
Health Facility,Sindh,Sanghar,4,Sinjhoro,12002,Thq,0-x,0,0
Health Facility,Sindh,Sanghar,4,Tando Adam,12006,Thq,0-x,0,0
District,Sindh,Sanghar,3,Sanghar,12009,District Store,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,60 Mile,12027,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,68Non,12028,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Allal Bux Magsi,12029,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Asghar Abad,12030,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Bado Mehar,12032,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Bhughio,12033,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Bucheri,12034,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Chattan Shah,12036,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Deno Shah,12037,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Gupchani,12038,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Habairi,12039,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Hamal Fakeer,12040,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Hassin Jamali,12041,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Jam Sahib,12042,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Julani,12043,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Karam Ali Jamali,12044,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Karam Jamali,12045,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Karim Bura Dahar,12046,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Khabar Lakhmir,12047,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Kot Okghat Shah,12048,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Majeed Keerlo,12049,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Mari Julbani,12050,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Mitho Khan Jokhio,12051,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Mohammad Khan Magsi,12052,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Mukeem Dahri,12054,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Nawab Wali Md,12055,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Pk Chandio,12056,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,San,12057,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Sukio Manhejo,12058,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Syed Khair Shah,12059,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Trmor,12060,Bhu,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Ali Hassan Magsi,12061,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Brohi Cotton Factory,12062,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Gawanar Mahar,12063,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Ghazi Khan,12064,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Jhooro Shar,12065,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Pakistan Railway,12066,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Syail,12067,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Umar Sathar,12068,Cd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Baqar Ser Chata,12069,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Fazulkeero,12070,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Jhoojhan,12071,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Kasim Bux Brohi,12072,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Khadhar,12073,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Manhoro,12074,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Nawaz Dhahri,12075,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Pun Hoon Khan Jamali,12076,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Urban,12077,Gd,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Nawab Shah,12078,Mch Center,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Line Par,12079,Mch,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Md Nawab Shah,12080,x,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Pm Ch,12081,x,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Police Dispensery,12082,x,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Badhi,12083,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,No 3,12084,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Daulat Pur,12085,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Dour,12087,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Kazi Ahmed,12089,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Mehar Ali Jamali,12092,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Mehrab Pur,12093,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Shah Pur,12094,Rhc,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Se Ssi Disp,12096,x,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Tehsil Hosp Sakrand,12097,x,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Tehsil Store Epi Center,12098,x,0-x,0,0
Health Facility,Sindh,Sbenazirabad,4,Th Sakrand,12099,x,0-x,0,0
District,Sindh,Sbenazirabad,3,Sbenazirabad,12101,District Store,0-x,0,0
Health Facility,Sindh,Shikarpur,4,20 Bed Hosp,12142,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Bhi Jagan,12143,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Abdu,12144,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Ali Khan,12145,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Amrote Sharif,12146,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Dakhan,12147,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Darwesh Kakepta,12148,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Dodo Detho,12149,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Esso Tanwri,12150,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Gaheja,12151,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Garhi Syed,12152,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Haji Khan Kalhoro,12153,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Haji Khuasti Brohi,12154,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Hamayon,12156,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Jehan Khan,12157,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Jhali Kalwani,12158,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Jumra,12159,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Mahmood Panhwar,12160,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Mahmouda Bagh,12161,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Maroon Kakepota,12162,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Mirzapur,12164,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Nabi Shah,12165,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Nim,12166,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Nimhoro,12167,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Ruk,12168,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Rustam,12169,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Soomar Goth,12170,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Taib,12171,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Wazirabad,12172,Bhu,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Dispensory Muhammad Hayat,12173,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Dispensory Sardar Pur,12174,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Doctor Pervaiz Soomro Clinic,12175,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Chodio Sadhayo,12176,Gd,0-x,0,0
Health Facility,Sindh,Shikarpur,4,New Lallyu,12177,Gd,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Sardar Khadim Hussain Jatoi,12178,Gd,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Zangi Brohi,12179,Gd,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Govt Dispensory Budh,12180,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Govt Dispensory Buriro,12181,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Heera Nand Ganga Bai,12182,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Hilal Ahmer Disp,12184,x,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Chak,12185,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Garhi Yasin,12187,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Khanpur,12189,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Madeji,12192,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Mian Sahib,12193,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Rahimabad,12194,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Sultankot,12195,Rhc,0-x,0,0
Health Facility,Sindh,Shikarpur,4,Lakhi,12197,Thq,0-x,0,0
Health Facility,Sindh,Shikarpur,4,United Memon Jamat,12200,x,0-x,0,0
District,Sindh,Shikarpur,3,Shikarpur,12201,District Store,0-x,0,0
Health Facility,Sindh,Sukkur,4,Anwar Paracha Govt Hosp,12232,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Bhatti Children Hosp,12234,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Bhatti Hosp Sukkur,12235,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Abad Lakha,12236,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Arori,12237,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Dadloi,12238,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Darawahan,12239,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Dodanko,12240,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Duber,12241,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Faqirabad,12242,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Gagro,12243,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Haji Khan Chachar,12244,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Hingoro,12245,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Kandri,12246,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Lutuf Ali,12247,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Nirch,12248,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Nouraja,12249,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Patni,12250,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Qasim Pur,12251,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Saleh Pat,12252,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Samu Chachar,12254,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Sultanpur,12255,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Tando Thati,12256,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Tharri,12257,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Thekratho,12258,Bhu,0-x,0,0
Health Facility,Sindh,Sukkur,4,Cmh Cantonment,12259,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Darul Shafa Hosp,12260,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Fatima Tuz Zehra Disp,12261,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Female Disp,12262,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Disp,12263,Gd,0-x,0,0
Health Facility,Sindh,Sukkur,4,Mubarakpur,12264,Gd,0-x,0,0
Health Facility,Sindh,Sukkur,4,Sahita Janooji,12265,Gd,0-x,0,0
Health Facility,Sindh,Sukkur,4,Gmc Teacching Hosp Sukkur,12266,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Irrigation Barrage,12267,Govt Disp,0-x,0,0
Health Facility,Sindh,Sukkur,4,Nasirabad,12268,Govt Disp,0-x,0,0
Health Facility,Sindh,Sukkur,4,Govt Hosp Bagarji,12269,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Govt Micro Disp,12270,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Hira Hosp,12271,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Jamiat Foundation Junas,12272,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Jamiat Sodagran Hosp,12273,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Arain,12274,Mch,0-x,0,0
Health Facility,Sindh,Sukkur,4,Muncipal Disp New Goth Sukkur,12275,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Old Taluka Hosp Rohri,12276,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Red Crisant Hosp,12279,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Kandhra,12281,Rhc,0-x,0,0
Health Facility,Sindh,Sukkur,4,Trighati,12282,Rhc,0-x,0,0
Health Facility,Sindh,Sukkur,4,Sakhi Baba Hosp,12283,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Sindh Rangers Hosp,12284,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Sukkur Hosp,12286,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Taluka Hosp Panoakil City,12287,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Taluka Hosp Rohri,12289,x,0-x,0,0
Health Facility,Sindh,Sukkur,4,Urban Health Center,12290,x,0-x,0,0
District,Sindh,Sukkur,3,Sukkur,12291,District Store,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Allah Rakhyo Pathan,12359,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Bukera,12360,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Dinghano Bozdar,12361,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Dito Kalro,12362,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Jhando Mari,12364,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,K Didro,12365,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Nasir Laghari,12366,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,P Lund,12367,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Sanjar Chang,12369,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Shadyoon,12370,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Shah Nawaz,12371,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Sultanabad,12372,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Sultanabad Vallige,12373,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Tando Soomro,12374,Bhu,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,T Y Yar,12375,Civil Hosp,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Dera Khan Haghro,12377,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Ghulam Hussain Khokhar,12378,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Ghulam Hussain Lund,12379,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Gm Sanjrani,12380,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Gul Hale Poto,12381,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Mirabad,12382,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Pak Singhar,12383,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Saeed Khan Laghari,12384,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Siddique Memon,12385,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Usman Shah Hugi,12386,Gd,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Chamber,12387,Rhc,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Missan Wadi,12390,Rhc,0-x,0,0
Health Facility,Sindh,Tando Allah Yar,4,Nasarpur,12392,Rhc,0-x,0,0
District,Sindh,Tando Allah Yar,3,T.Allahyar,12395,District Store,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Bhakhyo,12419,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Bhit Amero,12420,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Chanida,12421,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Chelhar,12422,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Dano Dandhal,12423,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Doonjh,12424,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kalijireri,12425,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kaloi,12426,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kankio,12427,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kantio,12428,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Khaitlari,12429,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Khasir Shalem Shah,12430,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kot Arbab Ali,12431,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Malhan Hore Vena,12432,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Mithrio Bhati,12433,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Mubarak Rind,12434,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Nurhori,12435,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Sakrid,12436,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Samoon Rind,12437,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Vakrio,12438,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Varijhap,12439,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Verawah,12440,Bhu,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Dhq Mithi,12441,Epi Center,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Chahcro,12443,Epi Center,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Diplo,12444,Epi Center,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Adigam,12445,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Bhojro,12446,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Chahari,12447,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Dabhro,12448,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Doalam Jotari,12450,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Jetrar,12451,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kalthe Vari,12452,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Karbasa,12453,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Kehari,12454,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Madoor,12455,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Mehran Vero,12456,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Mithrio Sother,12457,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Pillo,12458,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Rampario,12459,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Rattar,12460,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Sunar,12461,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Wagho Bajar,12462,Gd,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Islam Kot,12463,Rhc,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Khensar,12464,Rhc,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Taluka Store Diplp,12466,x,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Taluka Vaccine Store Khensar,12473,x,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Taluka Vaccine Store Nangar Parkar,12475,x,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Chachro,12479,Thq,0-x,0,0
Health Facility,Sindh,Tharparkar,4,Nangar Parkar,12485,Thq,0-x,0,0
District,Sindh,Tharparkar,3,Tharparkar,12486,District Store,0-x,0,0
Health Facility,Sindh,Thatta,4,Abdullah Kahir,12493,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Achar Jaker,12494,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Ali Bahar,12495,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Banoo,12496,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Begna Mori,12497,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Bello,12498,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Bughran,12499,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Buhara,12500,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Chatto Chand,12501,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Darro,12503,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Darya Khan Sohu,12505,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Dhabeji,12506,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Dispecsary,12509,x,0-x,0,0
Health Facility,Sindh,Thatta,4,G M Baran,12510,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Gail Mori,12511,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Ghari Wah,12512,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Gharo,12513,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Ghora Bari,12516,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Ghuhar Jamali,12517,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Ghulamullah,12518,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Gujjo,12519,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Jehan Khan,12520,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Jhimpeer,12521,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Jhirck,12522,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Joke Shareef,12524,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Jokin Village,12525,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Jung Shahi,12526,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Jungo Jalbani,12527,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Kandhra,12528,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Khair Bashk Lagari,12529,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Ladiyoon,12531,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Laikpur,12532,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Mk Rind,12533,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Mureed Khoso,12534,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Naghen,12535,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Noor Mohammad Thaheem,12536,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Qadir  Dino Shah,12537,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Raj Malik,12538,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Sajjan Wari,12539,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Szm Center,12540,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Tando Hafaz Shah,12541,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Tarrkhowaja,12542,x,0-x,0,0
Health Facility,Sindh,Thatta,4,Tehsil Hosp,12543,x,0-x,0,0
